sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local
1102,5,C,,Phone Number,,0..*,,Primary phone number of the entity.,gl-cor,0,Phone Number,BU01c,/CO12a/CO03a/CO02a/BU06b/BU01c,$.Accounting Entries.Entity Information.Identifier Reference.Contact.Phone Number,AccntnEntrs.EnttyInfrmt.IdRef.Cnt.PhnNr,【事業体電話番号】,事業体の主要電話番号情報。
1103,6,A,,Description,Text,0..1,,"Entity Phone Number Description such as Main, Investor relations.",gl-cor,0,Phone Number,BU01c_01,/CO12a/CO03a/CO02a/BU06b/BU01c/BU01c_01,$.Accounting Entries.Entity Information.Identifier Reference.Contact.Phone Number.Description,AccntnEntrs.EnttyInfrmt.IdRef.Cnt.PhnNr.Dscr,事業体電話番号説明,"代表、IR用などの、事業体の電話番号の説明。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他) "
1104,6,A,,Number,Char,0..1,,Phone number referred to in 'phoneNumberDescription',gl-cor,0,Phone Number,BU01c_02,/CO12a/CO03a/CO02a/BU06b/BU01c/BU01c_02,$.Accounting Entries.Entity Information.Identifier Reference.Contact.Phone Number.Number,AccntnEntrs.EnttyInfrmt.IdRef.Cnt.PhnNr.Nr,事業体電話番号,phoneNumberDescriptionで示される電話番号。
1105,5,C,,Fax Number,,0..*,,Tuple for holding company fax information.,gl-cor,0,Fax Number,BU02c,/CO12a/CO03a/CO02a/BU06b/BU02c,$.Accounting Entries.Entity Information.Identifier Reference.Contact.Fax Number,AccntnEntrs.EnttyInfrmt.IdRef.Cnt.FaxNr,【事業体FAX番号】,事業体のFAX番号情報のタプル。
1106,6,A,,Usage,Text,0..1,,"Company fax number usage (e.g. orders, head office, IR)",gl-cor,0,Fax Number,BU02c_01,/CO12a/CO03a/CO02a/BU06b/BU02c/BU02c_01,$.Accounting Entries.Entity Information.Identifier Reference.Contact.Fax Number.Usage,AccntnEntrs.EnttyInfrmt.IdRef.Cnt.FaxNr.Usg,事業体FAX番号用途,事業体のFAX番号の用途。(注文、本社、IRなど)
1107,6,A,,Number,Char,0..1,,Company Fax Number,gl-cor,0,Fax Number,BU02c_02,/CO12a/CO03a/CO02a/BU06b/BU02c/BU02c_02,$.Accounting Entries.Entity Information.Identifier Reference.Contact.Fax Number.Number,AccntnEntrs.EnttyInfrmt.IdRef.Cnt.FaxNr.Nr,事業体FAX番号,事業体のFAX番号。
1108,5,C,,Email Address,,0..*,,Tuple for holding company email information.,gl-cor,0,Email Address,BU03c,/CO12a/CO03a/CO02a/BU06b/BU03c,$.Accounting Entries.Entity Information.Identifier Reference.Contact.Email Address,AccntnEntrs.EnttyInfrmt.IdRef.Cnt.EmlAdr,【事業体Eメールアドレス】,事業体のEメールアドレス情報のタプル。
1109,6,A,,Usage,Text,0..1,,"Company email address usage (e.g. orders, head office, IR)",gl-cor,0,Email Address,BU03c_01,/CO12a/CO03a/CO02a/BU06b/BU03c/BU03c_01,$.Accounting Entries.Entity Information.Identifier Reference.Contact.Email Address.Usage,AccntnEntrs.EnttyInfrmt.IdRef.Cnt.EmlAdr.Usg,事業体Eメールアドレス用途,事業体のEメールアドレスの用途。(注文、本社、IRなど)
1110,6,A,,Address,Char,0..1,,Company Email Address,gl-cor,0,Email Address,BU03c_02,/CO12a/CO03a/CO02a/BU06b/BU03c/BU03c_02,$.Accounting Entries.Entity Information.Identifier Reference.Contact.Email Address.Address,AccntnEntrs.EnttyInfrmt.IdRef.Cnt.EmlAdr.Adr,事業体Eメールアドレス,事業体のEメールアドレス。
1111,4,C,,Address,,0..*,,Address structure for the reporting entity,gl-cor,0,Address,BU04b,/CO12a/CO03a/CO02a/BU04b,$.Accounting Entries.Entity Information.Identifier Reference.Address,AccntnEntrs.EnttyInfrmt.IdRef.Adr,【住所】,報告事業体の住所構造体。
1112,5,A,,Name,Name,0..1,,Name of organization used at this address,gl-cor,0,Address,BU04b_01,/CO12a/CO03a/CO02a/BU04b/BU04b_01,$.Accounting Entries.Entity Information.Identifier Reference.Address.Name,AccntnEntrs.EnttyInfrmt.IdRef.Adr.Nm,住所名,この住所で使用される組織の名前。
1113,5,A,,Description,Text,0..1,,"Description of the address, such as Mailing, Physical, Investor Relations, etc.",gl-cor,0,Address,BU04b_02,/CO12a/CO03a/CO02a/BU04b/BU04b_02,$.Accounting Entries.Entity Information.Identifier Reference.Address.Description,AccntnEntrs.EnttyInfrmt.IdRef.Adr.Dscr,住所説明,住所の説明。郵送先、実体、投資家向けなど。
1114,5,A,,Purpose,Char,0..1,,"Freeform for codes like shipping, billing, mailing at address level.  Allows identification of multiple purpose addresses for each identifier.",gl-cor,0,Address,BU04b_03,/CO12a/CO03a/CO02a/BU04b/BU04b_03,$.Accounting Entries.Entity Information.Identifier Reference.Address.Purpose,AccntnEntrs.EnttyInfrmt.IdRef.Adr.Purps,住所目的,配送、請求、郵送のような、住所レベルのコードの自由記述。個々の識別子により、住所の用途を識別する。
1115,5,A,,Location Identifier,Char,0..1,,A code used to identify the location and to associate it with contacts and transactions,gl-cor,0,Address,BU04b_04,/CO12a/CO03a/CO02a/BU04b/BU04b_04,$.Accounting Entries.Entity Information.Identifier Reference.Address.Location Identifier,AccntnEntrs.EnttyInfrmt.IdRef.Adr.LctId,所在地識別子,位置を識別したり、窓口や取引と関係付けるコード。
1116,5,A,,Building Number,Char,0..1,,Building Number,gl-cor,0,Address,BU04b_05,/CO12a/CO03a/CO02a/BU04b/BU04b_05,$.Accounting Entries.Entity Information.Identifier Reference.Address.Building Number,AccntnEntrs.EnttyInfrmt.IdRef.Adr.BuldngNr,建物番号,建物番号。
1117,5,A,,Street,Name,0..1,,Street address,gl-cor,0,Address,BU04b_06,/CO12a/CO03a/CO02a/BU04b/BU04b_06,$.Accounting Entries.Entity Information.Identifier Reference.Address.Street,AccntnEntrs.EnttyInfrmt.IdRef.Adr.Strt,通り,住所の通り。
1118,5,A,,Detail,Name,0..1,,Address Detail,gl-cor,0,Address,BU04b_07,/CO12a/CO03a/CO02a/BU04b/BU04b_07,$.Accounting Entries.Entity Information.Identifier Reference.Address.Detail,AccntnEntrs.EnttyInfrmt.IdRef.Adr.Dtl,住所詳細,住所詳細。
1119,5,A,,City,Name,0..1,,City or town of the address.,gl-cor,0,Address,BU04b_08,/CO12a/CO03a/CO02a/BU04b/BU04b_08,$.Accounting Entries.Entity Information.Identifier Reference.Address.City,AccntnEntrs.EnttyInfrmt.IdRef.Adr.Cty,都市,住所の都市や町。
1120,5,A,,State or Province,Name,0..1,,"State, province or region of the address.",gl-cor,0,Address,BU04b_09,/CO12a/CO03a/CO02a/BU04b/BU04b_09,$.Accounting Entries.Entity Information.Identifier Reference.Address.State or Province,AccntnEntrs.EnttyInfrmt.IdRef.Adr.SttOrPrvnc,州,住所の州や地方。
1121,5,A,,Zip or Postal Code,Char,0..1,,Zip or other postal code of the address.,gl-cor,0,Address,BU04b_10,/CO12a/CO03a/CO02a/BU04b/BU04b_10,$.Accounting Entries.Entity Information.Identifier Reference.Address.Zip or Postal Code,AccntnEntrs.EnttyInfrmt.IdRef.Adr.ZipOrPostlCod,郵便番号,住所の郵便番号。
1122,5,A,,Country,Char,0..1,,Country of the address.,gl-cor,0,Address,BU04b_11,/CO12a/CO03a/CO02a/BU04b/BU04b_11,$.Accounting Entries.Entity Information.Identifier Reference.Address.Country,AccntnEntrs.EnttyInfrmt.IdRef.Adr.Contr,国,住所の国。
1123,3,C,,Accountant,,0..*,,Information about the relevant external accountant,gl-cor,0,Accountant,BU08b,/CO12a/CO03a/BU08b,$.Accounting Entries.Entity Information.Accountant,AccntnEntrs.EnttyInfrmt.Accntn,【会計士情報】,関連する外部会計士に関する情報。
1124,4,A,,Name,Name,0..1,,Name of the accountant,gl-cor,0,Accountant,BU08b_01,/CO12a/CO03a/BU08b/BU08b_01,$.Accounting Entries.Entity Information.Accountant.Name,AccntnEntrs.EnttyInfrmt.Accntn.Nm,会計士名,会計士の名前。
1125,4,A,,Type of Engagement,Name,0..1,,Type of engagement being performed by external accountant,gl-cor,0,Accountant,BU08b_02,/CO12a/CO03a/BU08b/BU08b_02,$.Accounting Entries.Entity Information.Accountant.Type of Engagement,AccntnEntrs.EnttyInfrmt.Accntn.TypOfEnggmn,契約種別,"外部会計士によって実行される契約の種別。
[設定値のリスト]
(audit：監査)、(review：検査)、(compilation：調整)、(tax：税)、(other：その他) "
1126,4,A,,Type of Engagement Description,Text,0..1,,Free format description of the type of engagement,gl-cor,0,Accountant,BU08b_03,/CO12a/CO03a/BU08b/BU08b_03,$.Accounting Entries.Entity Information.Accountant.Type of Engagement Description,AccntnEntrs.EnttyInfrmt.Accntn.TypOfEnggmnDscr,契約種別説明,契約種別の説明。
1127,4,A,,Contact Type,Name,0..1,,Contact Type for Accountant Contact,gl-cor,0,Accountant,BU08b_04,/CO12a/CO03a/BU08b/BU08b_04,$.Accounting Entries.Entity Information.Accountant.Contact Type,AccntnEntrs.EnttyInfrmt.Accntn.CntTyp,会計士担当者役割,会計士の担当者の種別
1128,4,A,,Location ID cross reference,Char,0..1,,This code is used to associate the contact with a specific location for the Accountant. Its value should be the same as that of the accountantAddressLocationIdentifier,gl-cor,0,Accountant,BU08b_05,/CO12a/CO03a/BU08b/BU08b_05,$.Accounting Entries.Entity Information.Accountant.Location ID cross reference,AccntnEntrs.EnttyInfrmt.Accntn.LctIdCrssRef,会計士所在地相互参照情報,"担当者と会計士の所在地情報を関係付けるためのコード。
accountantAddressLocationIdentifierと同じ値であるべき。"
1129,4,C,,Address,,0..*,,Address structure for the reporting entity,gl-cor,0,Address,BU04c,/CO12a/CO03a/BU08b/BU04c,$.Accounting Entries.Entity Information.Accountant.Address,AccntnEntrs.EnttyInfrmt.Accntn.Adr,【住所】,報告事業体の住所構造体。
1130,5,A,,Name,Name,0..1,,Name of organization used at this address,gl-cor,0,Address,BU04c_01,/CO12a/CO03a/BU08b/BU04c/BU04c_01,$.Accounting Entries.Entity Information.Accountant.Address.Name,AccntnEntrs.EnttyInfrmt.Accntn.Adr.Nm,住所名,この住所で使用される組織の名前。
1131,5,A,,Description,Text,0..1,,"Description of the address, such as Mailing, Physical, Investor Relations, etc.",gl-cor,0,Address,BU04c_02,/CO12a/CO03a/BU08b/BU04c/BU04c_02,$.Accounting Entries.Entity Information.Accountant.Address.Description,AccntnEntrs.EnttyInfrmt.Accntn.Adr.Dscr,住所説明,住所の説明。郵送先、実体、投資家向けなど。
1132,5,A,,Purpose,Char,0..1,,"Freeform for codes like shipping, billing, mailing at address level.  Allows identification of multiple purpose addresses for each identifier.",gl-cor,0,Address,BU04c_03,/CO12a/CO03a/BU08b/BU04c/BU04c_03,$.Accounting Entries.Entity Information.Accountant.Address.Purpose,AccntnEntrs.EnttyInfrmt.Accntn.Adr.Purps,住所目的,配送、請求、郵送のような、住所レベルのコードの自由記述。個々の識別子により、住所の用途を識別する。
1133,5,A,,Location Identifier,Char,0..1,,A code used to identify the location and to associate it with contacts and transactions,gl-cor,0,Address,BU04c_04,/CO12a/CO03a/BU08b/BU04c/BU04c_04,$.Accounting Entries.Entity Information.Accountant.Address.Location Identifier,AccntnEntrs.EnttyInfrmt.Accntn.Adr.LctId,所在地識別子,位置を識別したり、窓口や取引と関係付けるコード。
1134,5,A,,Building Number,Char,0..1,,Building Number,gl-cor,0,Address,BU04c_05,/CO12a/CO03a/BU08b/BU04c/BU04c_05,$.Accounting Entries.Entity Information.Accountant.Address.Building Number,AccntnEntrs.EnttyInfrmt.Accntn.Adr.BuldngNr,建物番号,建物番号。
1135,5,A,,Street,Name,0..1,,Street address,gl-cor,0,Address,BU04c_06,/CO12a/CO03a/BU08b/BU04c/BU04c_06,$.Accounting Entries.Entity Information.Accountant.Address.Street,AccntnEntrs.EnttyInfrmt.Accntn.Adr.Strt,通り,住所の通り。
1136,5,A,,Detail,Name,0..1,,Address Detail,gl-cor,0,Address,BU04c_07,/CO12a/CO03a/BU08b/BU04c/BU04c_07,$.Accounting Entries.Entity Information.Accountant.Address.Detail,AccntnEntrs.EnttyInfrmt.Accntn.Adr.Dtl,住所詳細,住所詳細。
1137,5,A,,City,Name,0..1,,City or town of the address.,gl-cor,0,Address,BU04c_08,/CO12a/CO03a/BU08b/BU04c/BU04c_08,$.Accounting Entries.Entity Information.Accountant.Address.City,AccntnEntrs.EnttyInfrmt.Accntn.Adr.Cty,都市,住所の都市や町。
1138,5,A,,State or Province,Name,0..1,,"State, province or region of the address.",gl-cor,0,Address,BU04c_09,/CO12a/CO03a/BU08b/BU04c/BU04c_09,$.Accounting Entries.Entity Information.Accountant.Address.State or Province,AccntnEntrs.EnttyInfrmt.Accntn.Adr.SttOrPrvnc,州,住所の州や地方。
1139,5,A,,Zip or Postal Code,Char,0..1,,Zip or other postal code of the address.,gl-cor,0,Address,BU04c_10,/CO12a/CO03a/BU08b/BU04c/BU04c_10,$.Accounting Entries.Entity Information.Accountant.Address.Zip or Postal Code,AccntnEntrs.EnttyInfrmt.Accntn.Adr.ZipOrPostlCod,郵便番号,住所の郵便番号。
1140,5,A,,Country,Char,0..1,,Country of the address.,gl-cor,0,Address,BU04c_11,/CO12a/CO03a/BU08b/BU04c/BU04c_11,$.Accounting Entries.Entity Information.Accountant.Address.Country,AccntnEntrs.EnttyInfrmt.Accntn.Adr.Contr,国,住所の国。
1141,4,C,,Contact,,0..*,,Information about contacts.,gl-cor,0,Contact,BU06c,/CO12a/CO03a/BU08b/BU06c,$.Accounting Entries.Entity Information.Accountant.Contact,AccntnEntrs.EnttyInfrmt.Accntn.Cnt,【担当者情報】,担当者に関する情報。
1142,5,A,,Prefix,Char,0..1,,"Prefix (e.g. Dr., Mr., Mrs.)",gl-cor,0,Contact,BU06c_01,/CO12a/CO03a/BU08b/BU06c/BU06c_01,$.Accounting Entries.Entity Information.Accountant.Contact.Prefix,AccntnEntrs.EnttyInfrmt.Accntn.Cnt.Prfx,敬称,敬称(Dr.、Mr.、Mrs.など)
1143,5,A,,Last Name,Name,0..1,,Last or family name,gl-cor,0,Contact,BU06c_02,/CO12a/CO03a/BU08b/BU06c/BU06c_02,$.Accounting Entries.Entity Information.Accountant.Contact.Last Name,AccntnEntrs.EnttyInfrmt.Accntn.Cnt.LastNam,姓,姓
1144,5,A,,First Name,Name,0..1,,First or given name,gl-cor,0,Contact,BU06c_03,/CO12a/CO03a/BU08b/BU06c/BU06c_03,$.Accounting Entries.Entity Information.Accountant.Contact.First Name,AccntnEntrs.EnttyInfrmt.Accntn.Cnt.FirstNam,名,名、クリスチャンネーム
1145,5,A,,Suffix,Char,0..1,,"Suffix (e.g. MD, CPA, Jr.)",gl-cor,0,Contact,BU06c_04,/CO12a/CO03a/BU08b/BU06c/BU06c_04,$.Accounting Entries.Entity Information.Accountant.Contact.Suffix,AccntnEntrs.EnttyInfrmt.Accntn.Cnt.Sffx,付加名称,付加名称(MD、CPA、Jr.など)
1146,5,A,,Attention Line,Name,0..1,,Attention Line,gl-cor,0,Contact,BU06c_05,/CO12a/CO03a/BU08b/BU06c/BU06c_05,$.Accounting Entries.Entity Information.Accountant.Contact.Attention Line,AccntnEntrs.EnttyInfrmt.Accntn.Cnt.AttntnLin,アテンションライン,アテンションライン
1147,5,A,,Position/Role,Name,0..1,,Position or role,gl-cor,0,Contact,BU06c_06,/CO12a/CO03a/BU08b/BU06c/BU06c_06,$.Accounting Entries.Entity Information.Accountant.Contact.Position/Role,AccntnEntrs.EnttyInfrmt.Accntn.Cnt.Postnr,地位/役職,地位や役職。
