sequence,level,property_type,identifier,class_term,property_term,representation_term,associated_class,multiplicity,definition,module,element,label_local,definition_local,id
51,2,Attribute,,bus:Document Information,bus:Document Comment,String,,0..1,Text for entire document.,bus,bus:documentComment,文書コメント,文書全体に対する説明文。,BU07_08
52,2,Attribute,,bus:Document Information,bus:Period Covered Start,Date Time,,0..1,"Start of date range for contents. Used as basis for many assumptions about data, including the date as of which open balances are open.",bus,bus:periodCoveredStart,対象期間開始日付,内容の日付範囲の開始日。 残高の開始日付などの、データに関する多くの仮定の基礎として使用される。,BU07_09
53,2,Attribute,,bus:Document Information,bus:Period Covered End,Date Time,,0..1,"End of date range for contents. Used as basis for many assumptions about data, including the date as of which open balances are open.",bus,bus:periodCoveredEnd,対象期間終了日付,内容の日付範囲の終了日。 残高の開始日付などの、データに関する多くの仮定の基礎として使用される。,BU07_10
54,2,Attribute,,bus:Document Information,bus:Period Count,Decimal,,0..1,"Number of periods or buckets, used by postingCode. Used to interpret posting date. It may be preferable to limit entries by period covered to be by individual reporting period.",bus,bus:periodCount,期間数,postingCodeで使用される期間又はバケットの数。 転記日付を説明するために使用される。対象期間の仕訳を個々の報告期間に限定することが望ましいかもしれない。,BU07_11
55,2,Attribute,,bus:Document Information,bus:Period Unit,Token,,0..1,"Type of periods covered by periodCount. Enumerated as: daily, weekly, bi-weekly, semi-monthly, monthly, quarterly, thirdly, semiannual, annual, ad-hoc, current-period-only, other.",bus,bus:periodUnit,期間単位,"periodCountで対象とする期間の種別。
[設定値のリスト]
(daily：日次)、(weekly：週次)、(bi-weekly：隔週)、(semi-monthly：半月ごと)、(monthly：月次)、(quarterly：四半期ごと)、(thirdly：年3回)、(semiannual：半年ごと)、(annual：年次)、(ad-hoc：随時)、(current-period-only：当期)、(other：その他)",BU07_12
56,2,Attribute,,bus:Document Information,bus:Period Unit Description,String,,0..1,Free format description of the period unit,bus,bus:periodUnitDescription,期間単位説明,対象期間単位の説明。,BU07_13
57,2,Attribute,,bus:Document Information,bus:Source Application,String,,0..1,"Product or service that produced this file. Used by many systems (e.g., VAT). Version number can be included or extended.",bus,bus:sourceApplication,作成元アプリケーション,このファイルを作り出した製品又はサービス。 多くのシステム(例えば、VATなど)で、使用される。 バージョン番号を含むことも可能。,BU07_14
58,2,Attribute,,bus:Document Information,bus:Target Application,String,,0..1,Particular use for which file was generated.,bus,bus:targetApplication,対象アプリケーション,ファイルが作成された用途。,BU07_15
59,2,Attribute,,bus:Document Information,bus:Default Currency,QName,,0..1,"The default currency related to the amount can be entered here instead of the XBRL instance specified way, especially important in multi-currency situations. Recommend ISO 4217 coding",bus,bus:defaultCurrency,既定通貨,XBRLインスタンス内に指定する方法のかわりに、金額の既定の通貨を指定可能。多通貨環境で特に重要。ISO4217コード体系を推奨。,BU07_16
60,2,Composition,,bus:Document Information,,,lnk:Summary Reporting Taxonomies,0..*,Identifies and provides information about one or more target reporting taxonomies to which the data represented in the document rolls up to.,bus,lnk:summaryReportingTaxonomies,【集約報告タクソノミ】,この文書で示されたデータのロールアップ先となる、1つ以上の報告タクソノミの情報を、識別し提供する。,BU07_LK01_17
18,1,Class,,bus:Email,,,,0..*,Email address information.,bus,bus:email,【Eメールアドレス】,Eメールアドレス情報。,BU04
20,2,Attribute,,bus:Email,bus:Email URI Identifier,String,,0..1,"The Uniform Resource Identifier (URI), such as a web or an email address, for this communication.",bus,bus:emailUriIdentifier,URI,メールアドレスやWebアドレス等のURI。,BU04_01
21,2,Attribute,,bus:Email,bus:Email Channel Code,String,,0..1,"A code specifying the communication channel or medium through which contact information is provided or used.
This code identifies the type of communication mechanism associated with a contact point, in accordance with UN/EDIFACT Data Element 3155 – Communication means type code. It enables consistent interpretation of contact details across systems and jurisdictions.
Examples (non-exhaustive):
TE (Telephone) Voice or data communication via a telephone network.
FX (Telefax) Transmission of documents via facsimile equipment.
EM (Electronic mail) Communication using electronic mail (email). 
The Channel Code is used in conjunction with the corresponding communication identifier (e.g. phone number, fax number, or email address) and supports extensibility for additional communication types as defined by applicable code lists or jurisdictional requirements.",bus,bus:emailChannelCode,通信チャネルコード,"連絡先情報が提供または使用される通信チャネルまたは媒体を指定するコード。
このコードは、UN/EDIFACTデータ要素3155「通信手段種別コード」に基づき、連絡先に関連付けられた通信手段の種類を識別する。これにより、システムや管轄区域をまたいで連絡先情報を一貫して解釈できる。
例（これらに限定されません）：
TE(電話)　電話網を介した音声またはデータ通信。
FX(テレファックス)　ファクシミリ機器を介した文書の送信。
EM(電子メール)　電子メール（Eメール）を使用した通信。
チャネルコードは、対応する通信識別子（電話番号、FAX番号、Eメールアドレスなど）と組み合わせて使用​​され、該当するコードリストまたは管轄区域の要件で定義されている追加の通信種別への拡張性をサポートする。",BU04_02
22,2,Attribute,,bus:Email,bus:Email Complete Number,String,,0..1,The text string of characters that make up the complete number for this communication.,bus,bus:emailCompleteNumber,通信番号（完全）,国番号・市外局番等を含む完全な番号文字列（電話番号、FAX番号等）。,BU04_03
23,2,Attribute,,bus:Email,bus:Email Use Code,String,,0..1,"The code specifying the usage or purpose of this communication, such as main, investor-relations, direct. Enumerated as: bookkeeper, controller, direct, fax, investor-relations, main, switchboard, other.",bus,bus:emailUseCode,通信用途コード,"代表、IR用などの通信用途コード。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他)",BU04_04
12,1,Class,,bus:Fax,,,,0..*,Fax number information.,bus,bus:fax,【FAX番号】,FAX番号情報。,BU03
14,2,Attribute,,bus:Fax,bus:Fax URI Identifier,String,,0..1,"The Uniform Resource Identifier (URI), such as a web or an email address, for this communication.",bus,bus:faxUriIdentifier,URI,メールアドレスやWebアドレス等のURI。,BU03_01
15,2,Attribute,,bus:Fax,bus:Fax Channel Code,String,,0..1,"A code specifying the communication channel or medium through which contact information is provided or used.
This code identifies the type of communication mechanism associated with a contact point, in accordance with UN/EDIFACT Data Element 3155 – Communication means type code. It enables consistent interpretation of contact details across systems and jurisdictions.
Examples (non-exhaustive):
TE (Telephone) Voice or data communication via a telephone network.
FX (Telefax) Transmission of documents via facsimile equipment.
EM (Electronic mail) Communication using electronic mail (email). 
The Channel Code is used in conjunction with the corresponding communication identifier (e.g. phone number, fax number, or email address) and supports extensibility for additional communication types as defined by applicable code lists or jurisdictional requirements.",bus,bus:faxChannelCode,通信チャネルコード,"連絡先情報が提供または使用される通信チャネルまたは媒体を指定するコード。
このコードは、UN/EDIFACTデータ要素3155「通信手段種別コード」に基づき、連絡先に関連付けられた通信手段の種類を識別する。これにより、システムや管轄区域をまたいで連絡先情報を一貫して解釈できる。
例（これらに限定されません）：
TE(電話)　電話網を介した音声またはデータ通信。
FX(テレファックス)　ファクシミリ機器を介した文書の送信。
EM(電子メール)　電子メール（Eメール）を使用した通信。
チャネルコードは、対応する通信識別子（電話番号、FAX番号、Eメールアドレスなど）と組み合わせて使用​​され、該当するコードリストまたは管轄区域の要件で定義されている追加の通信種別への拡張性をサポートする。",BU03_02
16,2,Attribute,,bus:Fax,bus:Fax Complete Number,String,,0..1,The text string of characters that make up the complete number for this communication.,bus,bus:faxCompleteNumber,通信番号（完全）,国番号・市外局番等を含む完全な番号文字列（電話番号、FAX番号等）。,BU03_03
