name,B,category,seq,account_name,amount,type,level,Ledger_Account_Number,element_name,English_Label
　　法人税等,0,その他,,法人税等,,1,2,10F100060,IncomeTaxes,Income taxes
　　　法人税、住民税及び事業税,0,その他,,法人税、住民税及び事業税,,1,3,10F100070,IncomeTaxesCurrent,Income taxes - current
　　　法人税等の更正、決定等による納付税額又は還付税額,0,その他,,法人税等の更正、決定等による納付税額又は還付税額,,1,3,10F100080,IncomeTaxesCorrection,Income taxes - correction
　　　法人税等調整額,0,その他,,法人税等調整額,,1,3,10F100090,IncomeTaxesDeferred,Income taxes - deferred
　　　法人税等還付税額,0,その他,,法人税等還付税額,,1,3,10F100100,RefundOfIncomeTaxesIncomeTaxes,Refund of income taxes
　　　過年度法人税等,0,その他,,過年度法人税等,,1,3,10F100110,IncomeTaxesForPriorPeriodsIncomeTaxes,Income taxes for prior periods
　　　過年度法人税等戻入額,0,その他,,過年度法人税等戻入額,,1,3,10F100120,RefundOfIncomeTaxesForPriorPeriodsIncomeTaxes,Refund of income taxes for prior periods
　　当期純利益又は当期純損失（△）,0,損益,,当期純利益又は当期純損失（△）,,1,2,10F000160,NetIncome,Profit (loss)
　　　（内訳）,,その他,,（内訳）,,T,3,10F100130,abstract,Profit attributable to
　　　　非支配株主に帰属する当期純利益又は非支配株主に帰属する当期純損失（△）,0,その他,,非支配株主に帰属する当期純利益又は非支配株主に帰属する当期純損失（△）,,1,4,10F100140,MinorityInterestsInIncome,Profit (loss) attributable to non-controlling interests
　　　　親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）,0,その他,,親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）,,1,4,10F100150,StatementsOfIncomeAbstract,Profit (loss) attributable to owners of parent
　　その他の包括利益,,その他,,その他の包括利益,,T,2,10F100160,abstract,Other comprehensive income
　　　その他有価証券評価差額金（税引前）,0,その他,,その他有価証券評価差額金（税引前）,,1,3,10F100170,StatementsOfIncomeAbstract,"Valuation difference on available-for-sale securities, before tax"
　　　その他有価証券評価差額金,0,その他,,その他有価証券評価差額金,,1,3,10F100180,StatementsOfIncomeAbstract,Valuation difference on available-for-sale securities
　　　繰延ヘッジ損益（税引前）,0,その他,,繰延ヘッジ損益（税引前）,,1,3,10F100190,StatementsOfIncomeAbstract,"Deferred gains or losses on hedges, before tax"
　　　繰延ヘッジ損益,0,その他,,繰延ヘッジ損益,,1,3,10F100200,StatementsOfIncomeAbstract,Deferred gains or losses on hedges
　　　土地再評価差額金,0,その他,,土地再評価差額金,,1,3,10F100210,StatementsOfIncomeAbstract,Revaluation reserve for land
　　　為替換算調整勘定（税引前）,0,その他,,為替換算調整勘定（税引前）,,1,3,10F100220,StatementsOfIncomeAbstract,"Foreign currency translation adjustment, before tax"
　　　為替換算調整勘定,0,その他,,為替換算調整勘定,,1,3,10F100230,StatementsOfIncomeAbstract,Foreign currency translation adjustment
　　　退職給付に係る調整額（税引前）,0,その他,,退職給付に係る調整額（税引前）,,1,3,10F100240,StatementsOfIncomeAbstract,"Remeasurements of defined benefit plans, before tax"
　　　退職給付に係る調整額,0,その他,,退職給付に係る調整額,,1,3,10F100250,StatementsOfIncomeAbstract,"Remeasurements of defined benefit plans, net of tax"
　　　持分法適用会社に対する持分相当額,0,その他,,持分法適用会社に対する持分相当額,,1,3,10F100260,StatementsOfIncomeAbstract,Share of other comprehensive income of entities accounted for using equity method
　　　その他の包括利益に係る税効果額,0,その他,,その他の包括利益に係る税効果額,,1,3,10F100270,StatementsOfIncomeAbstract,Income tax relating to other comprehensive income
　　　その他の包括利益,0,その他,,その他の包括利益,,1,3,10F100280,StatementsOfIncomeAbstract,Other comprehensive income
　　包括利益,0,その他,,包括利益,,1,2,10F100290,StatementsOfIncomeAbstract,Comprehensive income
　　　（内訳）,,その他,,（内訳）,,T,3,10F100300,abstract,Comprehensive income attributable to
　　　　親会社株主に係る包括利益,0,その他,,親会社株主に係る包括利益,,1,4,10F100310,StatementsOfIncomeAbstract,Comprehensive income attributable to owners of parent
　　　　非支配株主に係る包括利益,0,その他,,非支配株主に係る包括利益,,1,4,10F100320,StatementsOfIncomeAbstract,Comprehensive income attributable to non-controlling interests
　　包括利益計算書,,その他,,包括利益計算書,,T,2,10F100330,abstract,Statement of comprehensive income
