Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance
2021-04-14,駐車代,10A100020,現金及び預金,,,,,0,810,10E201120,車両費,,,,,86395838
2021-04-14,高速代,10A100020,現金及び預金,,,,,0,1096,10E201120,車両費,,,,,86394742
2021-04-14,高速代,10E201120,車両費,,,,,1505,0,10A100020,現金及び預金,,,,,149212
2021-04-14,駐車代,10E201120,車両費,,,,,620,0,10A100020,現金及び預金,,,,,149832
2021-04-14,駐車代,10E201120,車両費,,,,,810,0,10A100020,現金及び預金,,,,,150642
2021-04-14,高速代,10E201120,車両費,,,,,1096,0,10A100020,現金及び預金,,,,,151738
2021-04-15,会費,10A100020,現金及び預金,,,,,0,20000,10E201140,諸会費,,,,,86374742
2021-04-15,会費,10E201140,諸会費,,,,,20000,0,10A100020,現金及び預金,,,,,20000
2021-04-15,会費,10A100020,現金及び預金,40,三菱東京 梅田,,,0,24000,10E201140,諸会費,,,,,86350742
2021-04-15,会費,10E201140,諸会費,,,,,24000,0,10A100020,現金及び預金,40,三菱東京 梅田,,,44000
2021-04-15,飲食代 居酒屋バージョイ,10A100020,現金及び預金,,,,,0,16741,10E200150,交際費,,,,,86334001
2021-04-15,飲食代 ハプコミック,10A100020,現金及び預金,,,,,0,21000,10E200150,交際費,,,,,86313001
2021-04-15,飲食代 居酒屋バージョイ,10E200150,交際費,,,,,16741,0,10A100020,現金及び預金,,,,,188881
2021-04-15,飲食代 ハプコミック,10E200150,交際費,,,,,21000,0,10A100020,現金及び預金,,,,,209881
2021-04-15,ガソリン代,10A100020,現金及び預金,,,,,0,6239,10E201120,車両費,,,,,86306762
2021-04-15,ガソリン代,10E201120,車両費,,,,,6239,0,10A100020,現金及び預金,,,,,157977
2021-04-15,4月給与その他 0060 パート･アルバイト,10A100020,現金及び預金,,,,,0,378068,10E200520,雑給,,,,,85928694
2021-04-15,4月給与その他 0060 パート･アルバイト,10B100690,預り金,3,源泉税,,,0,2970,10E200520,雑給,,,,,1619975
2021-04-15,4月給与その他 0060 パート･アルバイト,10B100690,預り金,9,その他,,,0,15427,10E200520,雑給,,,,,1635402
2021-04-15,4月給与その他 0060 パート･アルバイト,10E200520,雑給,,,,,378068,0,10A100020,現金及び預金,,,,,378068
2021-04-15,4月給与その他 0060 パート･アルバイト,10E200520,雑給,,,,,2970,0,10B100690,預り金,3,源泉税,,,381038
2021-04-15,4月給与その他 0060 パート･アルバイト,10E200520,雑給,,,,,15427,0,10B100690,預り金,9,その他,,,396465
2021-04-15,4月15日伝票No195五越株式会社,10A100020,現金及び預金,50,福岡 北九州,,,1382966,0,10A100090,売掛金,1,五越㈱,,,87311660
2021-04-15,4月15日伝票No195五越株式会社,10A100090,売掛金,1,五越㈱,,,0,1382966,10A100020,現金及び預金,50,福岡 北九州,,,8093117199
2021-04-15,4月15日伝票No195五越株式会社,10A100090,売掛金,1,五越㈱,,,0,840,10E200690,支払手数料,,,,,8093116359
2021-04-15,4月15日伝票No195五越株式会社,10E200690,支払手数料,,,,,840,0,10A100090,売掛金,1,五越㈱,,,4252
2021-04-15,4月15日伝票No196株式会社 エントリー,10A100020,現金及び預金,30,三井 名古屋,,,1269492,0,10A100090,売掛金,6,㈱ｴﾝﾄﾘｰ,,,88581152
2021-04-15,4月15日伝票No196株式会社 エントリー,10A100090,売掛金,6,㈱ｴﾝﾄﾘｰ,,,0,1269492,10A100020,現金及び預金,30,三井 名古屋,,,8091846867
2021-04-15,4月15日伝票No196株式会社 エントリー,10A100090,売掛金,6,㈱ｴﾝﾄﾘｰ,,,0,840,10E200690,支払手数料,,,,,8091846027
2021-04-15,4月15日伝票No196株式会社 エントリー,10E200690,支払手数料,,,,,840,0,10A100090,売掛金,6,㈱ｴﾝﾄﾘｰ,,,5092
2021-04-15,4月15日伝票No197高橋物産株式会社,10A100020,現金及び預金,40,三菱東京 梅田,,,3379724,0,10A100090,売掛金,9,高橋物産㈱,,,91960876
2021-04-15,4月15日伝票No197高橋物産株式会社,10A100090,売掛金,9,高橋物産㈱,,,0,3379724,10A100020,現金及び預金,40,三菱東京 梅田,,,8088466303
2021-04-15,4月15日伝票No197高橋物産株式会社,10A100090,売掛金,9,高橋物産㈱,,,0,840,10E200690,支払手数料,,,,,8088465463
2021-04-15,4月15日伝票No197高橋物産株式会社,10E200690,支払手数料,,,,,840,0,10A100090,売掛金,9,高橋物産㈱,,,5932
2021-04-15,4月15日伝票No198阿部商事株式会社,10A100020,現金及び預金,20,みずほ 本店,,,2819432,0,10A100090,売掛金,13,阿部商事㈱,,,94780308
2021-04-15,4月15日伝票No198阿部商事株式会社,10A100090,売掛金,13,阿部商事㈱,,,0,2819432,10A100020,現金及び預金,20,みずほ 本店,,,8085646031
2021-04-15,4月15日伝票No199株式会社 久城商事,10A100020,現金及び預金,40,三菱東京 梅田,,,2268756,0,10A100090,売掛金,20,㈱久城商事,,,97049064
2021-04-15,4月15日伝票No199株式会社 久城商事,10A100090,売掛金,20,㈱久城商事,,,0,2268756,10A100020,現金及び預金,40,三菱東京 梅田,,,8083377275
2021-04-15,4月15日伝票No199株式会社 久城商事,10A100090,売掛金,20,㈱久城商事,,,0,630,10E200690,支払手数料,,,,,8083376645
2021-04-15,4月15日伝票No199株式会社 久城商事,10E200690,支払手数料,,,,,630,0,10A100090,売掛金,20,㈱久城商事,,,6562
2021-04-15,4月15日伝票No274株式会社 Y2,10A100020,現金及び預金,20,みずほ 本店,,,0,3557473,10B100040,買掛金,1,㈱Y2,,,93491591
2021-04-15,4月15日伝票No274株式会社 Y2,10B100040,買掛金,1,㈱Y2,,,3557473,0,10A100020,現金及び預金,20,みずほ 本店,,,250760629
2021-04-15,広告費,10B100630,未払金,,,,,0,31500,10E200050,広告宣伝費,,,,,57821092
2021-04-15,広告費,10E200050,広告宣伝費,,,,,31500,0,10B100630,未払金,,,,,31500
2021-04-15,景品代,10A100020,現金及び預金,,,,,0,45477,10E200140,福利厚生費,,,,,93446114
2021-04-15,景品代,10E200140,福利厚生費,,,,,45477,0,10A100020,現金及び預金,,,,,157107
2021-04-16,コーヒー代5名,10A100020,現金及び預金,,,,,0,2680,10E200150,交際費,,,,,93443434
2021-04-16,コーヒー代5名,10E200150,交際費,,,,,2680,0,10A100020,現金及び預金,,,,,212561
2021-04-16,ダスキン代,10A100020,現金及び預金,,,,,0,16500,10E201270,雑費,,,,,93426934
2021-04-16,ダスキン代,10E201270,雑費,,,,,16500,0,10A100020,現金及び預金,,,,,111785
2021-04-16,電話代,10A100020,現金及び預金,20,みずほ 本店,,,0,169334,10E200180,通信費,,,,,93257600
2021-04-16,電話代,10E200180,通信費,,,,,169334,0,10A100020,現金及び預金,20,みずほ 本店,,,986530
2021-04-17,ガソリン代,10A100020,現金及び預金,,,,,0,4456,10E201120,車両費,,,,,93253144
2021-04-17,高速代,10A100020,現金及び預金,,,,,0,572,10E201120,車両費,,,,,93252572
2021-04-17,駐車代,10A100020,現金及び預金,,,,,0,1143,10E201120,車両費,,,,,93251429
2021-04-17,ガソリン代,10E201120,車両費,,,,,4456,0,10A100020,現金及び預金,,,,,162433
2021-04-17,高速代,10E201120,車両費,,,,,572,0,10A100020,現金及び預金,,,,,163005
2021-04-17,駐車代,10E201120,車両費,,,,,1143,0,10A100020,現金及び預金,,,,,164148
2021-04-17,ガソリン代,10A100020,現金及び預金,,,,,0,2540,10E201120,車両費,,,,,93248889
2021-04-17,ガソリン代,10E201120,車両費,,,,,2540,0,10A100020,現金及び預金,,,,,166688
2021-04-17,ガソリン代,10A100020,現金及び預金,,,,,0,2191,10E201120,車両費,,,,,93246698
2021-04-17,高速代,10A100020,現金及び預金,,,,,0,1096,10E201120,車両費,,,,,93245602
2021-04-17,駐車代,10A100020,現金及び預金,,,,,0,1143,10E201120,車両費,,,,,93244459
2021-04-17,ガソリン代,10E201120,車両費,,,,,2191,0,10A100020,現金及び預金,,,,,168879
2021-04-17,高速代,10E201120,車両費,,,,,1096,0,10A100020,現金及び預金,,,,,169975
2021-04-17,駐車代,10E201120,車両費,,,,,1143,0,10A100020,現金及び預金,,,,,171118
2021-04-18,ゴルフプレー代,10A100020,現金及び預金,,,,,0,12000,10E200150,交際費,,,,,93232459
2021-04-18,ゴルフプレー代,10E200150,交際費,,,,,12000,0,10A100020,現金及び預金,,,,,224561
2021-04-19,ガソリン代,10A100020,現金及び預金,,,,,0,7063,10E201120,車両費,,,,,93225396
2021-04-19,ガソリン代,10E201120,車両費,,,,,7063,0,10A100020,現金及び預金,,,,,178181
2021-04-19,資金移動,10A100020,現金及び預金,10,北海道 駅前,,,500000,0,10A100020,現金及び預金,20,みずほ 本店,,,93725396
2021-04-19,資金移動,10A100020,現金及び預金,20,みずほ 本店,,,0,500000,10A100020,現金及び預金,10,北海道 駅前,,,93225396
2021-04-20,残業夜食 軽減税率,10A100020,現金及び預金,,,,,0,21600,10E200140,福利厚生費,,,,,93203796
2021-04-20,残業夜食 軽減税率,10E200140,福利厚生費,,,,,21600,0,10A100020,現金及び預金,,,,,178707
2021-04-20,広告料,10B100630,未払金,,,,,0,52500,10E200050,広告宣伝費,,,,,57873592
2021-04-20,広告料,10E200050,広告宣伝費,,,,,52500,0,10B100630,未払金,,,,,84000
2021-04-20,コピー代,10B100630,未払金,,,,,0,7011,10E201110,事務用消耗品費,,,,,57880603
2021-04-20,コピー代,10E201110,事務用消耗品費,,,,,7011,0,10B100630,未払金,,,,,22611
2021-04-20,電気代,10A100020,現金及び預金,40,三菱東京 梅田,,,0,113565,10E201040,水道光熱費,,,,,93090231
2021-04-20,水道代,10A100020,現金及び預金,40,三菱東京 梅田,,,0,6229,10E201040,水道光熱費,,,,,93084002
2021-04-20,電気代,10E201040,水道光熱費,,,,,113565,0,10A100020,現金及び預金,40,三菱東京 梅田,,,113565
2021-04-20,水道代,10E201040,水道光熱費,,,,,6229,0,10A100020,現金及び預金,40,三菱東京 梅田,,,119794
2021-04-20,事務用品,10B100630,未払金,,,,,0,3120,10E201110,事務用消耗品費,,,,,57883723
2021-04-20,事務用品,10E201110,事務用消耗品費,,,,,3120,0,10B100630,未払金,,,,,25731
2021-04-20,手形割引 もみじデパート,10A100020,現金及び預金,1,みずほ銀行,,,7736137,0,10A100060,受取手形,,,,,100820139
2021-04-20,手形割引 もみじデパート,10A100060,受取手形,,,,,0,7736137,10A100020,現金及び預金,1,みずほ銀行,,,77757406
2021-04-20,手形割引料,10A100060,受取手形,,,,,0,58382,10E300020,支払利息,,,,,77699024
2021-04-20,手形割引料,10E300020,支払利息,,,,,58382,0,10A100060,受取手形,,,,,58382
2021-04-20,コーヒー代他2名,10A100020,現金及び預金,,,,,0,1940,10E200150,交際費,,,,,100818199
2021-04-20,コーヒー代他2名,10E200150,交際費,,,,,1940,0,10A100020,現金及び預金,,,,,226501
2021-04-20,会費,10A100020,現金及び預金,,,,,0,18000,10E201140,諸会費,,,,,100800199
2021-04-20,会費,10E201140,諸会費,,,,,18000,0,10A100020,現金及び預金,,,,,62000
2021-04-20,電気料,10A100020,現金及び預金,50,福岡 北九州,,,0,120483,10E201040,水道光熱費,,,,,100679716
2021-04-20,水道料,10A100020,現金及び預金,50,福岡 北九州,,,0,5303,10E201040,水道光熱費,,,,,100674413
2021-04-20,電気料,10E201040,水道光熱費,,,,,120483,0,10A100020,現金及び預金,50,福岡 北九州,,,240277
2021-04-20,水道料,10E201040,水道光熱費,,,,,5303,0,10A100020,現金及び預金,50,福岡 北九州,,,245580
2021-04-20,カウンター料金,10B100630,未払金,,,,,0,6300,10E201110,事務用消耗品費,,,,,57890023
2021-04-20,カウンター料金,10E201110,事務用消耗品費,,,,,6300,0,10B100630,未払金,,,,,32031
2021-04-20,JR回数券,10A100020,現金及び預金,,,,,0,82620,10E201230,旅費及び交通費,,,,,100591793
2021-04-20,JR回数券,10E201230,旅費及び交通費,,,,,82620,0,10A100020,現金及び預金,,,,,636266
2021-04-20,ファイル等,10B100630,未払金,,,,,0,33981,10E200200,消耗品費,,,,,57924004
2021-04-20,飲料水,10B100630,未払金,,,,,0,239048,10E200200,消耗品費,,,,,58163052
2021-04-20,名刺代,10B100630,未払金,,,,,0,79048,10E200200,消耗品費,,,,,58242100
2021-04-20,ファイル等,10E200200,消耗品費,,,,,33981,0,10B100630,未払金,,,,,33981
2021-04-20,飲料水,10E200200,消耗品費,,,,,239048,0,10B100630,未払金,,,,,273029
2021-04-20,名刺代,10E200200,消耗品費,,,,,79048,0,10B100630,未払金,,,,,352077
2021-04-20,4月20日伝票No200株式会社 ＹＡＧ,10A100020,現金及び預金,20,みずほ 本店,,,3190411,0,10A100090,売掛金,30,㈱YAG,,,103782204
2021-04-20,4月20日伝票No200株式会社 ＹＡＧ,10A100090,売掛金,30,㈱YAG,,,0,3190411,10A100020,現金及び預金,20,みずほ 本店,,,8080186234
2021-04-20,4月20日伝票No200株式会社 ＹＡＧ,10A100090,売掛金,30,㈱YAG,,,0,735,10E200690,支払手数料,,,,,8080185499
2021-04-20,4月20日伝票No200株式会社 ＹＡＧ,10E200690,支払手数料,,,,,735,0,10A100090,売掛金,30,㈱YAG,,,7297
2021-04-20,4月20日伝票No275株式会社 アタッチ,10A100020,現金及び預金,1,みずほ銀行,,,0,1416910,10B100040,買掛金,4,㈱ｱﾀｯﾁ,,,102365294
2021-04-20,4月20日伝票No275株式会社 アタッチ,10B100040,買掛金,4,㈱ｱﾀｯﾁ,,,1416910,0,10A100020,現金及び預金,1,みずほ銀行,,,249343719
2021-04-20,4月20日伝票No276株式会社 ハナダ,10A100020,現金及び預金,20,みずほ 本店,,,0,3596039,10B100040,買掛金,6,㈱ﾊﾅﾀﾞ,,,98769255
2021-04-20,4月20日伝票No276株式会社 ハナダ,10B100040,買掛金,6,㈱ﾊﾅﾀﾞ,,,3596039,0,10A100020,現金及び預金,20,みずほ 本店,,,245747680
2021-04-20,4月20日伝票No278株式会社 まつむら,10B100030,支払手形,,,,,0,6181724,10B100040,買掛金,11,㈱まつむら,,,58478874
2021-04-20,4月20日伝票No278株式会社 まつむら,10B100040,買掛金,11,㈱まつむら,,,6181724,0,10B100030,支払手形,,,,,239565956
2021-04-20,手形期日落日 まつむら,10A100020,現金及び預金,1,みずほ銀行,,,0,5775130,10B100030,支払手形,,,,,92994125
2021-04-20,手形期日落日 まつむら,10B100030,支払手形,,,,,5775130,0,10A100020,現金及び預金,1,みずほ銀行,,,52703744
2021-04-20,手形満期 もみじデパート,10A100020,現金及び預金,1,みずほ銀行,,,9873980,0,10A100060,受取手形,,,,,102868105
2021-04-20,手形満期 もみじデパート,10A100060,受取手形,,,,,0,9873980,10A100020,現金及び預金,1,みずほ銀行,,,67825044
2021-04-20,資金移動,10A100020,現金及び預金,20,みずほ 本店,,,3500000,0,10A100020,現金及び預金,1,みずほ銀行,,,106368105
2021-04-20,資金移動,10A100020,現金及び預金,1,みずほ銀行,,,0,3500000,10A100020,現金及び預金,20,みずほ 本店,,,102868105
2021-04-20,コピー代,10B100630,未払金,,,,,0,2679,10E201110,事務用消耗品費,,,,,58244779
2021-04-20,コピー代,10E201110,事務用消耗品費,,,,,2679,0,10B100630,未払金,,,,,34710
2021-04-20,電気代,10A100020,現金及び預金,10,北海道 駅前,,,0,91629,10E201040,水道光熱費,,,,,102776476
2021-04-20,水道代,10A100020,現金及び預金,10,北海道 駅前,,,0,4143,10E201040,水道光熱費,,,,,102772333
2021-04-20,電気代,10E201040,水道光熱費,,,,,91629,0,10A100020,現金及び預金,10,北海道 駅前,,,337209
2021-04-20,水道代,10E201040,水道光熱費,,,,,4143,0,10A100020,現金及び預金,10,北海道 駅前,,,341352
2021-04-20,食事代 トン吉4名,10A100020,現金及び預金,,,,,0,8260,10E200150,交際費,,,,,102764073
2021-04-20,食事代 トン吉4名,10E200150,交際費,,,,,8260,0,10A100020,現金及び預金,,,,,234761
2021-04-20,ガソリン代,10A100020,現金及び預金,,,,,0,4303,10E201120,車両費,,,,,102759770
2021-04-20,ガソリン代,10E201120,車両費,,,,,4303,0,10A100020,現金及び預金,,,,,182484
2021-04-20,高速代,10A100020,現金及び預金,,,,,0,381,10E201120,車両費,,,,,102759389
2021-04-20,駐車代,10A100020,現金及び預金,,,,,0,2000,10E201120,車両費,,,,,102757389
2021-04-20,ガソリン代,10A100020,現金及び預金,,,,,0,6102,10E201120,車両費,,,,,102751287
2021-04-20,高速代,10E201120,車両費,,,,,381,0,10A100020,現金及び預金,,,,,182865
2021-04-20,駐車代,10E201120,車両費,,,,,2000,0,10A100020,現金及び預金,,,,,184865
2021-04-20,ガソリン代,10E201120,車両費,,,,,6102,0,10A100020,現金及び預金,,,,,190967
2021-04-20,広告料,10A100020,現金及び預金,,,,,0,5000,10E200050,広告宣伝費,,,,,102746287
2021-04-20,広告料,10E200050,広告宣伝費,,,,,5000,0,10A100020,現金及び預金,,,,,89000
2021-04-20,電気料,10A100020,現金及び預金,20,みずほ 本店,,,0,174650,10E201040,水道光熱費,,,,,102571637
2021-04-20,水道料,10A100020,現金及び預金,20,みずほ 本店,,,0,8991,10E201040,水道光熱費,,,,,102562646
2021-04-20,電気料,10E201040,水道光熱費,,,,,174650,0,10A100020,現金及び預金,20,みずほ 本店,,,516002
2021-04-20,水道料,10E201040,水道光熱費,,,,,8991,0,10A100020,現金及び預金,20,みずほ 本店,,,524993
2021-04-20,食事代,10A100020,現金及び預金,,,,,0,1429,10E200150,交際費,,,,,102561217
2021-04-20,食事代,10A100020,現金及び預金,,,,,0,1176,10E200150,交際費,,,,,102560041
2021-04-20,食事代,10E200150,交際費,,,,,1429,0,10A100020,現金及び預金,,,,,236190
2021-04-20,食事代,10E200150,交際費,,,,,1176,0,10A100020,現金及び預金,,,,,237366
2021-04-20,事務用品,10B100630,未払金,,,,,0,2458,10E201110,事務用消耗品費,,,,,58247237
2021-04-20,事務用品,10B100630,未払金,,,,,0,16169,10E201110,事務用消耗品費,,,,,58263406
2021-04-20,カウンター料金,10B100630,未払金,,,,,0,30464,10E201110,事務用消耗品費,,,,,58293870
2021-04-20,事務用品,10E201110,事務用消耗品費,,,,,2458,0,10B100630,未払金,,,,,37168
2021-04-20,事務用品,10E201110,事務用消耗品費,,,,,16169,0,10B100630,未払金,,,,,53337
2021-04-20,カウンター料金,10E201110,事務用消耗品費,,,,,30464,0,10B100630,未払金,,,,,83801
2021-04-20,電気料,10A100020,現金及び預金,30,三井 名古屋,,,0,82388,10E201040,水道光熱費,,,,,102477653
2021-04-20,水道料,10A100020,現金及び預金,30,三井 名古屋,,,0,3758,10E201040,水道光熱費,,,,,102473895
2021-04-20,ガス代,10A100020,現金及び預金,30,三井 名古屋,,,0,3903,10E201040,水道光熱費,,,,,102469992
2021-04-20,電気料,10E201040,水道光熱費,,,,,82388,0,10A100020,現金及び預金,30,三井 名古屋,,,607381
2021-04-20,水道料,10E201040,水道光熱費,,,,,3758,0,10A100020,現金及び預金,30,三井 名古屋,,,611139
2021-04-20,ガス代,10E201040,水道光熱費,,,,,3903,0,10A100020,現金及び預金,30,三井 名古屋,,,615042
2021-04-20,有線,10B100630,未払金,,,,,0,5000,10E201270,雑費,,,,,58298870
2021-04-20,有線,10E201270,雑費,,,,,5000,0,10B100630,未払金,,,,,116785
2021-04-20,コピー代,10B100630,未払金,,,,,0,39127,10E201110,事務用消耗品費,,,,,58337997
2021-04-20,コピー代,10E201110,事務用消耗品費,,,,,39127,0,10B100630,未払金,,,,,122928
2021-04-20,事務用品,10B100630,未払金,,,,,0,15750,10E201110,事務用消耗品費,,,,,58353747
