JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
45,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
45,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
45,2.0,,,,,,,,,,電話代,10E200180,通信費,,,,166012.0,15092.0,S10,標準10%,10A100020,現金及び預金,,,,166012.0,0.0,O,対象外,,,,,,
45,2.0,,,,1.0,,,,,,,,,,,,,,,,,,50,福岡 北九州,sub-account,,,,,,,,,,
45,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
45,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
46,,,,,,168,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
46,1.0,,,,,,,,,,有線,10E201270,雑費,,,,6000.0,545.0,S10,標準10%,10B100630,未払金,,,,48858.0,0.0,O,対象外,,,,,,
46,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
46,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
46,2.0,,,,,,,,,,警備料,10E201270,雑費,,,,42858.0,3896.0,S10,標準10%,,,,,,,,,,,,,,,
46,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
47,,,,,,231,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
47,1.0,,,,,,,,,,源泉税支払,10B100690,預り金,,,,224870.0,0.0,O,対象外,10A100020,現金及び預金,,,,692570.0,0.0,O,対象外,,,,,,
47,1.0,,1.0,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,,,,,,,,,,
47,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
47,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
47,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
47,2.0,,,,,,,,,,住民税支払,10B100690,預り金,,,,467700.0,0.0,O,対象外,,,,,,,,,,,,,,,
47,2.0,,1.0,,,,,,,,,,,2,住民税,sub-account,,,,,,,,,,,,,,,,,,,
47,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
48,,,,,,232,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
48,1.0,,,,,,,,,,家賃支払,10E200720,地代家賃,,,,1260000.0,114545.0,S10,標準10%,10A100020,現金及び預金,,,,1260000.0,0.0,O,対象外,,,,,,
48,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
48,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
48,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
49,,,,,,233,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
49,1.0,,,,,,,,,,家賃支払,10E200720,地代家賃,,,,840000.0,76363.0,S10,標準10%,10A100020,現金及び預金,,,,840000.0,0.0,O,対象外,,,,,,
49,1.0,,,,1.0,,,,,,,,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,
49,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
49,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
50,,,,,,234,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
50,1.0,,,,,,,,,,有線,10E201270,雑費,,,,5000.0,454.0,S10,標準10%,10B100630,未払金,,,,39286.0,0.0,O,対象外,,,,,,
50,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
50,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
50,2.0,,,,,,,,,,警備料,10E201270,雑費,,,,34286.0,3116.0,S10,標準10%,,,,,,,,,,,,,,,
50,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
51,,,,,,248,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
51,1.0,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,10450.0,950.0,S10,標準10%,10A100020,現金及び預金,,,,10450.0,0.0,O,対象外,,,,,,
51,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
51,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
52,,,,,,257,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
52,1.0,,,,,,,,,,4月10日伝票No193株式会社 ミナミ,10A100020,現金及び預金,,,,1428451.0,0.0,O,対象外,10A100090,売掛金,,,,1428451.0,0.0,O,対象外,,,,,,
52,1.0,,1.0,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,,,,,,,,,,
52,1.0,,,,1.0,,,,,,,,,,,,,,,,,,19,㈱ﾐﾅﾐ,sub-account,,,,,,,,,,
52,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
52,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
52,2.0,,,,,,,,,,4月10日伝票No193株式会社 ミナミ,10E200690,支払手数料,,,,735.0,66.0,S10,標準10%,10A100090,売掛金,,,,735.0,0.0,O,対象外,,,,,,
52,2.0,,,,1.0,,,,,,,,,,,,,,,,,,19,㈱ﾐﾅﾐ,sub-account,,,,,,,,,,
52,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
52,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
53,,,,,,258,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
53,1.0,,,,,,,,,,4月10日伝票No194かめだデパート,10A100060,受取手形,,,,7862107.0,0.0,O,対象外,10A100090,売掛金,,,,7862107.0,0.0,O,対象外,,,,,,
53,1.0,,,,1.0,,,,,,,,,,,,,,,,,,28,かめだﾃﾞﾊﾟｰﾄ,sub-account,,,,,,,,,,
53,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
53,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
54,,,,,,259,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
54,1.0,,,,,,,,,,4月10日伝票No472株式会社 チェック,10B100040,買掛金,,,,1961954.0,0.0,O,対象外,10A100090,売掛金,,,,1961954.0,0.0,O,対象外,,,,,,
54,1.0,,1.0,,,,,,,,,,,3,㈱ﾁｪｯｸ,sub-account,,,,,,,,,,,,,,,,,,,
54,1.0,,,,1.0,,,,,,,,,,,,,,,,,,3,㈱ﾁｪｯｸ,sub-account,,,,,,,,,,
54,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
54,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
55,,,,,,260,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
55,1.0,,,,,,,,,,4月10日伝票No494株式会社 藤田東京本社,10A100020,現金及び預金,,,,18417920.0,0.0,O,対象外,10A100090,売掛金,,,,18417920.0,0.0,O,対象外,,,,,,
55,1.0,,1.0,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,,,,,,,,,,
55,1.0,,,,1.0,,,,,,,,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,
55,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
55,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
55,2.0,,,,,,,,,,4月10日伝票No494株式会社 藤田東京本社,10E200690,支払手数料,,,,840.0,76.0,S10,標準10%,10A100090,売掛金,,,,840.0,0.0,O,対象外,,,,,,
55,2.0,,,,1.0,,,,,,,,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,
55,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
55,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
56,,,,,,261,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
56,1.0,,,,,,,,,,4月10日伝票No271株式会社 チェック,10B100040,買掛金,,,,7368349.0,0.0,O,対象外,10B100030,支払手形,,,,7368349.0,0.0,O,対象外,,,,,,
56,1.0,,1.0,,,,,,,,,,,3,㈱ﾁｪｯｸ,sub-account,,,,,,,,,,,,,,,,,,,
56,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
56,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
57,,,,,,262,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
57,1.0,,,,,,,,,,4月10日伝票No273株式会社 山下,10B100040,買掛金,,,,402696.0,0.0,O,対象外,10A100020,現金及び預金,,,,402696.0,0.0,O,対象外,,,,,,
57,1.0,,1.0,,,,,,,,,,,8,㈱山下,sub-account,,,,,,,,,,,,,,,,,,,
57,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
57,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
57,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
58,,,,,,298,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
58,1.0,,,,,,,,,,手形期日落日 チェック,10B100030,支払手形,,,,7322934.0,0.0,O,対象外,10A100020,現金及び預金,,,,7322934.0,0.0,O,対象外,,,,,,
58,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1,みずほ銀行,sub-account,,,,,,,,,,
58,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
58,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
59,,,,,,73,2021-04-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
59,1.0,,,,,,,,,,飲食代 居酒屋富士6名,10E200150,交際費,,,,26530.0,2411.0,S10,標準10%,10A100020,現金及び預金,,,,26530.0,0.0,O,対象外,,,,,,
59,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
59,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
60,,,,,,74,2021-04-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
60,1.0,,,,,,,,,,飲食代 スナック新世界6名,10E200150,交際費,,,,39000.0,3545.0,S10,標準10%,10A100020,現金及び預金,,,,39000.0,0.0,O,対象外,,,,,,
60,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
60,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
61,,,,,,229,2021-04-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
61,1.0,,,,,,,,,,資金移動,10A100020,現金及び預金,,,,9000000.0,0.0,O,対象外,10A100020,現金及び預金,,,,9000000.0,0.0,O,対象外,,,,,,
61,1.0,,1.0,,,,,,,,,,,1,みずほ銀行,sub-account,,,,,,,,,,,,,,,,,,,
61,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
61,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
61,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
61,2.0,,,,,,,,,,引き出し,10A100020,現金及び預金,,,,2000000.0,0.0,O,対象外,10A100020,現金及び預金,,,,2000000.0,0.0,O,対象外,,,,,,
61,2.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
61,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
61,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
62,,,,,,155,2021-04-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
62,1.0,,,,,,,,,,ガソリン代,10E201120,車両費,,,,4500.0,409.0,S10,標準10%,10A100020,現金及び預金,,,,5072.0,0.0,O,対象外,,,,,,
62,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
62,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
62,2.0,,,,,,,,,,駐車代,10E201120,車両費,,,,572.0,52.0,S10,標準10%,,,,,,,,,,,,,,,
62,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
63,,,,,,249,2021-04-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
63,1.0,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,10286.0,935.0,S10,標準10%,10A100020,現金及び預金,,,,15048.0,0.0,O,対象外,,,,,,
63,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
63,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
63,2.0,,,,,,,,,,タクシー代,10E201230,旅費及び交通費,,,,4762.0,432.0,S10,標準10%,,,,,,,,,,,,,,,
63,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
64,,,,,,311,2021-04-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
64,1.0,,,,,,,,,,タイヤ交換,10E201120,車両費,,,,74000.0,6727.0,S10,標準10%,10A100020,現金及び預金,,,,74000.0,0.0,O,対象外,,,,,,
64,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
64,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
65,,,,,,11,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
65,1.0,,,,,,,,,,ガソリン代,10E201120,車両費,,,,3210.0,291.0,S10,標準10%,10A100020,現金及び預金,,,,3210.0,0.0,O,対象外,,,,,,
65,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
65,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
66,,,,,,17,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
66,1.0,,,,,,,,,,ウォッシャー液,10E201120,車両費,,,,351.0,31.0,S10,標準10%,10A100020,現金及び預金,,,,1113.0,0.0,O,対象外,,,,,,
66,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
66,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
66,2.0,,,,,,,,,,駐車代,10E201120,車両費,,,,762.0,69.0,S10,標準10%,,,,,,,,,,,,,,,
66,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
67,,,,,,144,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
67,1.0,,,,,,,,,,ウォッシャー液代,10E201120,車両費,,,,572.0,52.0,S10,標準10%,10A100020,現金及び預金,,,,8691.0,0.0,O,対象外,,,,,,
67,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
67,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
67,2.0,,,,,,,,,,高速代,10E201120,車両費,,,,2286.0,207.0,S10,標準10%,,,,,,,,,,,,,,,
67,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
67,3.0,,,,,,,,,,ガソリン代,10E201120,車両費,,,,5833.0,530.0,S10,標準10%,,,,,,,,,,,,,,,
67,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
68,,,,,,150,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
68,1.0,,,,,,,,,,ゴルフプレー代,10E200150,交際費,,,,14000.0,1272.0,S10,標準10%,10A100020,現金及び預金,,,,14000.0,0.0,O,対象外,,,,,,
68,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
68,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
69,,,,,,158,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
69,1.0,,,,,,,,,,出張旅費,10E201230,旅費及び交通費,,,,15000.0,1363.0,S10,標準10%,10A100020,現金及び預金,,,,15000.0,0.0,O,対象外,,,,,,
69,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
69,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
70,,,,,,23,2021-04-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
70,1.0,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,26667.0,2424.0,S10,標準10%,10A100020,現金及び預金,,,,92858.0,0.0,O,対象外,,,,,,
70,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
70,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
70,2.0,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,29524.0,2684.0,S10,標準10%,,,,,,,,,,,,,,,
70,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
70,3.0,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,36667.0,3333.0,S10,標準10%,,,,,,,,,,,,,,,
70,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
71,,,,,,46,2021-04-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
71,1.0,,,,,,,,,,ガソリン代,10E201120,車両費,,,,2341.0,212.0,S10,標準10%,10A100020,現金及び預金,,,,7151.0,0.0,O,対象外,,,,,,
71,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
71,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
71,2.0,,,,,,,,,,駐車代,10E201120,車両費,,,,1762.0,160.0,S10,標準10%,,,,,,,,,,,,,,,
71,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
71,3.0,,,,,,,,,,高速代,10E201120,車両費,,,,3048.0,277.0,S10,標準10%,,,,,,,,,,,,,,,
71,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
72,,,,,,51,2021-04-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
72,1.0,,,,,,,,,,高速代,10E201120,車両費,,,,1505.0,136.0,S10,標準10%,10A100020,現金及び預金,,,,4031.0,0.0,O,対象外,,,,,,
72,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
72,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
72,2.0,,,,,,,,,,駐車代,10E201120,車両費,,,,620.0,56.0,S10,標準10%,,,,,,,,,,,,,,,
72,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
72,3.0,,,,,,,,,,駐車代,10E201120,車両費,,,,810.0,73.0,S10,標準10%,,,,,,,,,,,,,,,
72,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
72,4.0,,,,,,,,,,高速代,10E201120,車両費,,,,1096.0,99.0,S10,標準10%,,,,,,,,,,,,,,,
72,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
73,,,,,,4,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
73,1.0,,,,,,,,,,広告費,10E200050,広告宣伝費,,,,31500.0,2863.0,S10,標準10%,10B100630,未払金,,,,31500.0,0.0,O,対象外,,,,,,
73,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
73,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
74,,,,,,79,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
74,1.0,,,,,,,,,,景品代,10E200140,福利厚生費,,,,45477.0,4134.0,S10,標準10%,10A100020,現金及び預金,,,,45477.0,0.0,O,対象外,,,,,,
74,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
74,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
75,,,,,,117,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
75,1.0,,,,,,,,,,会費,10E201140,諸会費,,,,20000.0,0.0,O,対象外,10A100020,現金及び預金,,,,20000.0,0.0,O,対象外,,,,,,
75,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
75,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
76,,,,,,130,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
76,1.0,,,,,,,,,,会費,10E201140,諸会費,,,,24000.0,0.0,O,対象外,10A100020,現金及び預金,,,,24000.0,0.0,O,対象外,,,,,,
76,1.0,,,,1.0,,,,,,,,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,
76,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
76,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
77,,,,,,151,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
77,1.0,,,,,,,,,,飲食代 居酒屋バージョイ,10E200150,交際費,,,,16741.0,1521.0,S10,標準10%,10A100020,現金及び預金,,,,37741.0,0.0,O,対象外,,,,,,
77,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
77,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
77,2.0,,,,,,,,,,飲食代 ハプコミック,10E200150,交際費,,,,21000.0,1909.0,S10,標準10%,,,,,,,,,,,,,,,
77,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
78,,,,,,243,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
78,1.0,,,,,,,,,,ガソリン代,10E201120,車両費,,,,6239.0,567.0,S10,標準10%,10A100020,現金及び預金,,,,6239.0,0.0,O,対象外,,,,,,
78,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
78,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
79,,,,,,252,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
79,1.0,,,,,,,,,,4月給与その他 0060 パート･アルバイト,10E200520,雑給,,,,396465.0,0.0,O,対象外,10A100020,現金及び預金,,,,378068.0,0.0,O,対象外,,,,,,
79,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
79,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
79,2.0,,,,,,,,,,4月給与その他 0060 パート･アルバイト,,,,,,,,,,10B100690,預り金,,,,2970.0,0.0,O,対象外,,,,,,
79,2.0,,,,1.0,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
79,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
79,3.0,,,,,,,,,,4月給与その他 0060 パート･アルバイト,,,,,,,,,,10B100690,預り金,,,,15427.0,0.0,O,対象外,,,,,,
79,3.0,,,,1.0,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
79,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
80,,,,,,263,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
80,1.0,,,,,,,,,,4月15日伝票No195五越株式会社,10A100020,現金及び預金,,,,1382966.0,0.0,O,対象外,10A100090,売掛金,,,,1382966.0,0.0,O,対象外,,,,,,
80,1.0,,1.0,,,,,,,,,,,50,福岡 北九州,sub-account,,,,,,,,,,,,,,,,,,,
80,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1,五越㈱,sub-account,,,,,,,,,,
80,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
80,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
80,2.0,,,,,,,,,,4月15日伝票No195五越株式会社,10E200690,支払手数料,,,,840.0,76.0,S10,標準10%,10A100090,売掛金,,,,840.0,0.0,O,対象外,,,,,,
80,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1,五越㈱,sub-account,,,,,,,,,,
80,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
80,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
81,,,,,,264,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
81,1.0,,,,,,,,,,4月15日伝票No196株式会社 エントリー,10A100020,現金及び預金,,,,1269492.0,0.0,O,対象外,10A100090,売掛金,,,,1269492.0,0.0,O,対象外,,,,,,
81,1.0,,1.0,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,,,,,,,,,,
81,1.0,,,,1.0,,,,,,,,,,,,,,,,,,6,㈱ｴﾝﾄﾘｰ,sub-account,,,,,,,,,,
81,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
81,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
81,2.0,,,,,,,,,,4月15日伝票No196株式会社 エントリー,10E200690,支払手数料,,,,840.0,76.0,S10,標準10%,10A100090,売掛金,,,,840.0,0.0,O,対象外,,,,,,
81,2.0,,,,1.0,,,,,,,,,,,,,,,,,,6,㈱ｴﾝﾄﾘｰ,sub-account,,,,,,,,,,
