JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
46,,,,,,168,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
46,1,,,,,,,,,,Wired (Cable),791,Miscellaneous Expenses,,,,6000,545,Q5,Purchase 10%,322,Accrued Expenses,,,,48858,0,00,Out of Scope,,,,,,
46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
46,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
46,2,,,,,,,,,,Security Fee,791,Miscellaneous Expenses,,,,42858,3896,Q5,Purchase 10%,,,,,,,,,,,,,,,
46,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
47,,,,,,231,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
47,1,,,,,,,,,,Withholding Tax Payment,326,Deposits Received,,,,224870,0,00,Out of Scope,131,Regular Savings Account,,,,692570,0,00,Out of Scope,,,,,,
47,1,,1,,,,,,,,,,,3,Withholding Tax,sub-account,,,,,,,,,,,,,,,,,,,
47,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
47,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
47,2,,,,,,,,,,Resident Tax Payment,326,Deposits Received,,,,467700,0,00,Out of Scope,,,,,,,,,,,,,,,
47,2,,1,,,,,,,,,,,2,Resident Tax,sub-account,,,,,,,,,,,,,,,,,,,
47,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
48,,,,,,232,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
48,1,,,,,,,,,,Rent Payment,747,Rent,,,,1260000,114545,Q5,Purchase 10%,131,Regular Savings Account,,,,1260000,0,00,Out of Scope,,,,,,
48,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
48,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
49,,,,,,233,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
49,1,,,,,,,,,,Rent Payment,747,Rent,,,,840000,76363,Q5,Purchase 10%,131,Regular Savings Account,,,,840000,0,00,Out of Scope,,,,,,
49,1,,,,1,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,
49,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
49,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
50,,,,,,234,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
50,1,,,,,,,,,,Wired (Cable),791,Miscellaneous Expenses,,,,5000,454,Q5,Purchase 10%,322,Accrued Expenses,,,,39286,0,00,Out of Scope,,,,,,
50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
50,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
50,2,,,,,,,,,,Security Fee,791,Miscellaneous Expenses,,,,34286,3116,Q5,Purchase 10%,,,,,,,,,,,,,,,
50,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
51,,,,,,248,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
51,1,,,,,,,,,,Travel Expenses,726,Travel and Transportation Expenses,,,,10450,950,Q5,Purchase 10%,111,Cash,,,,10450,0,00,Out of Scope,,,,,,
51,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
51,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
52,,,,,,257,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
52,1,,,,,,,,,,"April 10th Slip No. 193 Minami Co., Ltd.",131,Regular Savings Account,,,,1428451,0,00,Out of Scope,152,Accounts Receivable,,,,1428451,0,00,Out of Scope,,,,,,
52,1,,1,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,,
52,1,,,,1,,,,,,,,,,,,,,,,,,19,"Minami Co., Ltd.",sub-account,,,,,,,,,,
52,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
52,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
52,2,,,,,,,,,,"April 10th Slip No. 193 Minami Co., Ltd.",741,Payment Fees,,,,735,66,Q5,Purchase 10%,152,Accounts Receivable,,,,735,0,00,Out of Scope,,,,,,
52,2,,,,1,,,,,,,,,,,,,,,,,,19,"Minami Co., Ltd.",sub-account,,,,,,,,,,
52,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
52,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
53,,,,,,258,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
53,1,,,,,,,,,,April 10th Slip No. 194 Kameda Department Store,150,Bills Receivable,,,,7862107,0,00,Out of Scope,152,Accounts Receivable,,,,7862107,0,00,Out of Scope,,,,,,
53,1,,,,1,,,,,,,,,,,,,,,,,,28,Kameda Department Store,sub-account,,,,,,,,,,
53,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
53,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
54,,,,,,259,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
54,1,,,,,,,,,,"April 10th Slip No. 472 Check Co., Ltd.",312,Accounts Payable,,,,1961954,0,00,Out of Scope,152,Accounts Receivable,,,,1961954,0,00,Out of Scope,,,,,,
54,1,,1,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
54,1,,,,1,,,,,,,,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,
54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
54,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
55,,,,,,260,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
55,1,,,,,,,,,,"April 10th Slip No. 494 Fujita Tokyo Headquarters Co., Ltd.",131,Regular Savings Account,,,,18417920,0,00,Out of Scope,152,Accounts Receivable,,,,18417920,0,00,Out of Scope,,,,,,
55,1,,1,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
55,1,,,,1,,,,,,,,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,
55,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
55,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
55,2,,,,,,,,,,"April 10th Slip No. 494 Fujita Tokyo Headquarters Co., Ltd.",741,Payment Fees,,,,840,76,Q5,Purchase 10%,152,Accounts Receivable,,,,840,0,00,Out of Scope,,,,,,
55,2,,,,1,,,,,,,,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,
55,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
55,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
56,,,,,,261,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
56,1,,,,,,,,,,"April 10th Slip No. 271 Check Co., Ltd.",312,Accounts Payable,,,,7368349,0,00,Out of Scope,301,Bills Payable,,,,7368349,0,00,Out of Scope,,,,,,
56,1,,1,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
56,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
56,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
57,,,,,,262,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
57,1,,,,,,,,,,"April 10th Slip No. 273 Yamashita Co., Ltd.",312,Accounts Payable,,,,402696,0,00,Out of Scope,131,Regular Savings Account,,,,402696,0,00,Out of Scope,,,,,,
57,1,,1,,,,,,,,,,,8,"Yamashita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
57,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
57,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
57,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
58,,,,,,298,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
58,1,,,,,,,,,,Bill Due Date Check,301,Bills Payable,,,,7322934,0,00,Out of Scope,121,Current Account,,,,7322934,0,00,Out of Scope,,,,,,
58,1,,,,1,,,,,,,,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,
58,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
58,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
59,,,,,,73,2021-04-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
59,1,,,,,,,,,,Food and Beverage Cost Izakaya Fuji 6 People,733,Entertainment Expenses,,,,26530,2411,Q5,Purchase 10%,111,Cash,,,,26530,0,00,Out of Scope,,,,,,
59,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
59,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
60,,,,,,74,2021-04-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
60,1,,,,,,,,,,Food and Beverage Cost Snack Shinsekai 6 People,733,Entertainment Expenses,,,,39000,3545,Q5,Purchase 10%,111,Cash,,,,39000,0,00,Out of Scope,,,,,,
60,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
60,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
61,,,,,,229,2021-04-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
61,1,,,,,,,,,,Fund Transfer,121,Current Account,,,,9000000,0,00,Out of Scope,131,Regular Savings Account,,,,9000000,0,00,Out of Scope,,,,,,
61,1,,1,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,,,,,,,,,,
61,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
61,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
61,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
61,2,,,,,,,,,,Withdrawal,111,Cash,,,,2000000,0,00,Out of Scope,131,Regular Savings Account,,,,2000000,0,00,Out of Scope,,,,,,
61,2,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
61,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
61,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
62,,,,,,155,2021-04-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
62,1,,,,,,,,,,Gasoline Cost,740,Vehicle Expenses,,,,4500,409,Q5,Purchase 10%,111,Cash,,,,5072,0,00,Out of Scope,,,,,,
62,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
62,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
62,2,,,,,,,,,,Parking Fee,740,Vehicle Expenses,,,,572,52,Q5,Purchase 10%,,,,,,,,,,,,,,,
62,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
63,,,,,,249,2021-04-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
63,1,,,,,,,,,,Travel Expenses,726,Travel and Transportation Expenses,,,,10286,935,Q5,Purchase 10%,111,Cash,,,,15048,0,00,Out of Scope,,,,,,
63,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
63,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
63,2,,,,,,,,,,Taxi Fare,726,Travel and Transportation Expenses,,,,4762,432,Q5,Purchase 10%,,,,,,,,,,,,,,,
63,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
64,,,,,,311,2021-04-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
64,1,,,,,,,,,,Tire replacement,740,Vehicle Expenses,,,,74000,6727,Q5,Purchase 10%,111,Cash,,,,74000,0,00,Out of Scope,,,,,,
64,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
64,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
65,,,,,,11,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
65,1,,,,,,,,,,Gasoline Cost,740,Vehicle Expenses,,,,3210,291,Q5,Purchase 10%,111,Cash,,,,3210,0,00,Out of Scope,,,,,,
65,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
65,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
66,,,,,,17,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
66,1,,,,,,,,,,Washer Fluid,740,Vehicle Expenses,,,,351,31,Q5,Purchase 10%,111,Cash,,,,1113,0,00,Out of Scope,,,,,,
66,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
66,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
66,2,,,,,,,,,,Parking Fee,740,Vehicle Expenses,,,,762,69,Q5,Purchase 10%,,,,,,,,,,,,,,,
66,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
67,,,,,,144,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
67,1,,,,,,,,,,Washer Fluid Cost,740,Vehicle Expenses,,,,572,52,Q5,Purchase 10%,111,Cash,,,,8691,0,00,Out of Scope,,,,,,
67,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
67,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
67,2,,,,,,,,,,Highway Toll,740,Vehicle Expenses,,,,2286,207,Q5,Purchase 10%,,,,,,,,,,,,,,,
67,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
67,3,,,,,,,,,,Gasoline Cost,740,Vehicle Expenses,,,,5833,530,Q5,Purchase 10%,,,,,,,,,,,,,,,
67,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
68,,,,,,150,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
68,1,,,,,,,,,,Golf Play Fee,733,Entertainment Expenses,,,,14000,1272,Q5,Purchase 10%,111,Cash,,,,14000,0,00,Out of Scope,,,,,,
68,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
68,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
69,,,,,,158,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
69,1,,,,,,,,,,Business Trip Expense,726,Travel and Transportation Expenses,,,,15000,1363,Q5,Purchase 10%,111,Cash,,,,15000,0,00,Out of Scope,,,,,,
69,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
69,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
70,,,,,,23,2021-04-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,,,,,,,,,,Travel Expenses,726,Travel and Transportation Expenses,,,,26667,2424,Q5,Purchase 10%,111,Cash,,,,92858,0,00,Out of Scope,,,,,,
70,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
70,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
70,2,,,,,,,,,,Travel Expenses,726,Travel and Transportation Expenses,,,,29524,2684,Q5,Purchase 10%,,,,,,,,,,,,,,,
70,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
70,3,,,,,,,,,,Travel Expenses,726,Travel and Transportation Expenses,,,,36667,3333,Q5,Purchase 10%,,,,,,,,,,,,,,,
70,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
71,,,,,,46,2021-04-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
71,1,,,,,,,,,,Gasoline Cost,740,Vehicle Expenses,,,,2341,212,Q5,Purchase 10%,111,Cash,,,,7151,0,00,Out of Scope,,,,,,
71,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
71,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
71,2,,,,,,,,,,Parking Fee,740,Vehicle Expenses,,,,1762,160,Q5,Purchase 10%,,,,,,,,,,,,,,,
71,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
71,3,,,,,,,,,,Highway Toll,740,Vehicle Expenses,,,,3048,277,Q5,Purchase 10%,,,,,,,,,,,,,,,
71,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
72,,,,,,51,2021-04-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
72,1,,,,,,,,,,Highway Toll,740,Vehicle Expenses,,,,1505,136,Q5,Purchase 10%,111,Cash,,,,4031,0,00,Out of Scope,,,,,,
72,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
72,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
72,2,,,,,,,,,,Parking Fee,740,Vehicle Expenses,,,,620,56,Q5,Purchase 10%,,,,,,,,,,,,,,,
72,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
72,3,,,,,,,,,,Parking Fee,740,Vehicle Expenses,,,,810,73,Q5,Purchase 10%,,,,,,,,,,,,,,,
72,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
72,4,,,,,,,,,,Highway Toll,740,Vehicle Expenses,,,,1096,99,Q5,Purchase 10%,,,,,,,,,,,,,,,
72,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
73,,,,,,4,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
73,1,,,,,,,,,,Advertising Expense,732,Advertising Expenses,,,,31500,2863,Q5,Purchase 10%,322,Accrued Expenses,,,,31500,0,00,Out of Scope,,,,,,
73,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
73,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
74,,,,,,79,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
74,1,,,,,,,,,,Prize Cost,724,Employee Welfare Expenses,,,,45477,4134,Q5,Purchase 10%,111,Cash,,,,45477,0,00,Out of Scope,,,,,,
74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
74,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
75,,,,,,117,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
75,1,,,,,,,,,,Membership Fee,742,Membership Fees,,,,20000,0,00,Out of Scope,111,Cash,,,,20000,0,00,Out of Scope,,,,,,
75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
75,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
76,,,,,,130,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
76,1,,,,,,,,,,Membership Fee,742,Membership Fees,,,,24000,0,00,Out of Scope,131,Regular Savings Account,,,,24000,0,00,Out of Scope,,,,,,
76,1,,,,1,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,
76,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
76,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
77,,,,,,151,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
77,1,,,,,,,,,,Food and drink izakaya Burgeii,733,Entertainment Expenses,,,,16741,1521,Q5,Purchase 10%,111,Cash,,,,37741,0,00,Out of Scope,,,,,,
77,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
77,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
77,2,,,,,,,,,,Food and drink fee haap comic,733,Entertainment Expenses,,,,21000,1909,Q5,Purchase 10%,,,,,,,,,,,,,,,
77,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
78,,,,,,243,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,,,,,,,,,,Gasoline Cost,740,Vehicle Expenses,,,,6239,567,Q5,Purchase 10%,111,Cash,,,,6239,0,00,Out of Scope,,,,,,
78,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
78,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
79,,,,,,252,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
79,1,,,,,,,,,,April Salary Others 0060 Part-time and Temporary Workers,721,Miscellaneous Wages,,,,396465,0,00,Out of Scope,111,Cash,,,,378068,0,00,Out of Scope,,,,,,
79,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
79,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
79,2,,,,,,,,,,April Salary Others 0060 Part-time and Temporary Workers,,,,,,,,,,326,Deposits Received,,,,2970,0,00,Out of Scope,,,,,,
79,2,,,,1,,,,,,,,,,,,,,,,,,3,Withholding Tax,sub-account,,,,,,,,,,
79,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
79,3,,,,,,,,,,April Salary Others 0060 Part-time and Temporary Workers,,,,,,,,,,326,Deposits Received,,,,15427,0,00,Out of Scope,,,,,,
79,3,,,,1,,,,,,,,,,,,,,,,,,9,Others,sub-account,,,,,,,,,,
79,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
80,,,,,,263,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
80,1,,,,,,,,,,"April 15th Slip No. 195 Goketsu Co., Ltd.",131,Regular Savings Account,,,,1382966,0,00,Out of Scope,152,Accounts Receivable,,,,1382966,0,00,Out of Scope,,,,,,
80,1,,1,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,,,,,,,,,,
80,1,,,,1,,,,,,,,,,,,,,,,,,1,"Goketsu Co., Ltd.",sub-account,,,,,,,,,,
80,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
80,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
80,2,,,,,,,,,,"April 15th Slip No. 195 Goketsu Co., Ltd.",741,Payment Fees,,,,840,76,Q5,Purchase 10%,152,Accounts Receivable,,,,840,0,00,Out of Scope,,,,,,
80,2,,,,1,,,,,,,,,,,,,,,,,,1,"Goketsu Co., Ltd.",sub-account,,,,,,,,,,
80,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
80,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
81,,,,,,264,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
81,1,,,,,,,,,,"April 15th Slip No. 196 Entry Co., Ltd.",131,Regular Savings Account,,,,1269492,0,00,Out of Scope,152,Accounts Receivable,,,,1269492,0,00,Out of Scope,,,,,,
81,1,,1,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,,
81,1,,,,1,,,,,,,,,,,,,,,,,,6,"Entry Co., Ltd.",sub-account,,,,,,,,,,
81,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
81,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
81,2,,,,,,,,,,"April 15th Slip No. 196 Entry Co., Ltd.",741,Payment Fees,,,,840,76,Q5,Purchase 10%,152,Accounts Receivable,,,,840,0,00,Out of Scope,,,,,,
81,2,,,,1,,,,,,,,,,,,,,,,,,6,"Entry Co., Ltd.",sub-account,,,,,,,,,,
81,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
81,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
82,,,,,,265,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
82,1,,,,,,,,,,"April 15th Slip No. 197 Takahashi Trading Co., Ltd.",131,Regular Savings Account,,,,3379724,0,00,Out of Scope,152,Accounts Receivable,,,,3379724,0,00,Out of Scope,,,,,,
82,1,,1,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,,,,,,,,,,
82,1,,,,1,,,,,,,,,,,,,,,,,,9,"Takahashi Trading Co., Ltd.",sub-account,,,,,,,,,,
82,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
82,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
82,2,,,,,,,,,,"April 15th Slip No. 197 Takahashi Trading Co., Ltd.",741,Payment Fees,,,,840,76,Q5,Purchase 10%,152,Accounts Receivable,,,,840,0,00,Out of Scope,,,,,,
82,2,,,,1,,,,,,,,,,,,,,,,,,9,"Takahashi Trading Co., Ltd.",sub-account,,,,,,,,,,
