Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81
20210411,229,21,0,1,000,Common Department,121,Current Account,1,Mizuho Bank,00,Out of Scope,9000000,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,9000000,0,Fund Transfer,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210411,229,21,0,1,000,Common Department,111,Cash,,,00,Out of Scope,2000000,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,2000000,0,Withdrawal,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210412,155,21,0,1,050,Kyushu Sales Office,740,Vehicle Expenses,,,Q5,Purchase 10%,4500,409,1,000,Common Department,111,Cash,,,00,Out of Scope,5072,0,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210412,155,21,0,1,050,Kyushu Sales Office,740,Vehicle Expenses,,,Q5,Purchase 10%,572,52,0,,,,,,,,,,,Parking Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210412,249,21,0,1,030,Nagoya Branch,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,10286,935,1,000,Common Department,111,Cash,,,00,Out of Scope,15048,0,Travel Expenses,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210412,249,21,0,1,030,Nagoya Branch,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,4762,432,0,,,,,,,,,,,Taxi Fare,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210412,311,21,0,1,010,Sapporo Sales Office,740,Vehicle Expenses,,,Q5,Purchase 10%,74000,6727,1,000,Common Department,111,Cash,,,00,Out of Scope,74000,0,Tire replacement,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,11,21,0,1,010,Sapporo Sales Office,740,Vehicle Expenses,,,Q5,Purchase 10%,3210,291,1,000,Common Department,111,Cash,,,00,Out of Scope,3210,0,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,17,21,0,1,010,Sapporo Sales Office,740,Vehicle Expenses,,,Q5,Purchase 10%,351,31,1,000,Common Department,111,Cash,,,00,Out of Scope,1113,0,Washer Fluid,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,17,21,0,1,010,Sapporo Sales Office,740,Vehicle Expenses,,,Q5,Purchase 10%,762,69,0,,,,,,,,,,,Parking Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,144,21,0,1,040,Osaka Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,572,52,1,000,Common Department,111,Cash,,,00,Out of Scope,8691,0,Washer Fluid Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,144,21,0,1,040,Osaka Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,2286,207,0,,,,,,,,,,,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,144,21,0,1,040,Osaka Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,5833,530,0,,,,,,,,,,,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,150,21,0,1,050,Kyushu Sales Office,733,Entertainment Expenses,,,Q5,Purchase 10%,14000,1272,1,000,Common Department,111,Cash,,,00,Out of Scope,14000,0,Golf Play Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,158,21,0,1,040,Osaka Branch,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,15000,1363,1,000,Common Department,111,Cash,,,00,Out of Scope,15000,0,Business Trip Expense,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,23,21,0,1,010,Sapporo Sales Office,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,26667,2424,1,000,Common Department,111,Cash,,,00,Out of Scope,92858,0,Travel Expenses,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,23,21,0,1,010,Sapporo Sales Office,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,29524,2684,0,,,,,,,,,,,Travel Expenses,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,23,21,0,1,010,Sapporo Sales Office,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,36667,3333,0,,,,,,,,,,,Travel Expenses,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,46,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,2341,212,1,000,Common Department,111,Cash,,,00,Out of Scope,7151,0,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,46,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,1762,160,0,,,,,,,,,,,Parking Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,46,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,3048,277,0,,,,,,,,,,,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,51,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,1505,136,1,000,Common Department,111,Cash,,,00,Out of Scope,4031,0,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,51,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,620,56,0,,,,,,,,,,,Parking Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,51,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,810,73,0,,,,,,,,,,,Parking Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,51,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,1096,99,0,,,,,,,,,,,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,4,21,0,1,010,Sapporo Sales Office,732,Advertising Expenses,,,Q5,Purchase 10%,31500,2863,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,31500,0,Advertising Expense,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,79,21,0,1,030,Nagoya Branch,724,Employee Welfare Expenses,,,Q5,Purchase 10%,45477,4134,1,000,Common Department,111,Cash,,,00,Out of Scope,45477,0,Prize Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,117,21,0,1,040,Osaka Branch,742,Membership Fees,,,00,Out of Scope,20000,0,1,000,Common Department,111,Cash,,,00,Out of Scope,20000,0,Membership Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,130,21,0,1,040,Osaka Branch,742,Membership Fees,,,00,Out of Scope,24000,0,1,000,Common Department,131,Regular Savings Account,40,Mitsubishi Tokyo Umeda,00,Out of Scope,24000,0,Membership Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,151,21,0,1,040,Osaka Branch,733,Entertainment Expenses,,,Q5,Purchase 10%,16741,1521,1,000,Common Department,111,Cash,,,00,Out of Scope,37741,0,Food and drink izakaya Burgeii,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,151,21,0,1,040,Osaka Branch,733,Entertainment Expenses,,,Q5,Purchase 10%,21000,1909,0,,,,,,,,,,,Food and drink fee haap comic,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,243,21,0,1,040,Osaka Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,6239,567,1,000,Common Department,111,Cash,,,00,Out of Scope,6239,0,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,252,21,0,1,020,Tokyo Branch,721,Miscellaneous Wages,,,00,Out of Scope,396465,0,1,000,Common Department,111,Cash,,,00,Out of Scope,378068,0,April Salary Others 0060 Part-time and Temporary Workers,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,252,21,0,0,,,,,,,,,,,1,000,Common Department,326,Deposits Received,3,Withholding Tax,00,Out of Scope,2970,0,April Salary Others 0060 Part-time and Temporary Workers,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,252,21,0,0,,,,,,,,,,,1,000,Common Department,326,Deposits Received,9,Others,00,Out of Scope,15427,0,April Salary Others 0060 Part-time and Temporary Workers,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,263,21,0,1,000,Common Department,131,Regular Savings Account,50,Fukuoka Kitakyushu,00,Out of Scope,1382966,0,1,000,Common Department,152,Accounts Receivable,1,"Goketsu Co., Ltd.",00,Out of Scope,1382966,0,"April 15th Slip No. 195 Goketsu Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,263,21,0,1,050,Kyushu Sales Office,741,Payment Fees,,,Q5,Purchase 10%,840,76,1,000,Common Department,152,Accounts Receivable,1,"Goketsu Co., Ltd.",00,Out of Scope,840,0,"April 15th Slip No. 195 Goketsu Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,264,21,0,1,000,Common Department,131,Regular Savings Account,30,Mitsui Nagoya,00,Out of Scope,1269492,0,1,000,Common Department,152,Accounts Receivable,6,"Entry Co., Ltd.",00,Out of Scope,1269492,0,"April 15th Slip No. 196 Entry Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,264,21,0,1,030,Nagoya Branch,741,Payment Fees,,,Q5,Purchase 10%,840,76,1,000,Common Department,152,Accounts Receivable,6,"Entry Co., Ltd.",00,Out of Scope,840,0,"April 15th Slip No. 196 Entry Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,265,21,0,1,000,Common Department,131,Regular Savings Account,40,Mitsubishi Tokyo Umeda,00,Out of Scope,3379724,0,1,000,Common Department,152,Accounts Receivable,9,"Takahashi Trading Co., Ltd.",00,Out of Scope,3379724,0,"April 15th Slip No. 197 Takahashi Trading Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,265,21,0,1,040,Osaka Branch,741,Payment Fees,,,Q5,Purchase 10%,840,76,1,000,Common Department,152,Accounts Receivable,9,"Takahashi Trading Co., Ltd.",00,Out of Scope,840,0,"April 15th Slip No. 197 Takahashi Trading Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,266,21,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,2819432,0,1,000,Common Department,152,Accounts Receivable,13,"Abe Trading Co., Ltd.",00,Out of Scope,2819432,0,"April 15th Slip No. 198 Abe Trading Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,267,21,0,1,000,Common Department,131,Regular Savings Account,40,Mitsubishi Tokyo Umeda,00,Out of Scope,2268756,0,1,000,Common Department,152,Accounts Receivable,20,"Kujou Trading Co., Ltd.",00,Out of Scope,2268756,0,"April 15th Slip No. 199 Kujou Trading Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,267,21,0,1,040,Osaka Branch,741,Payment Fees,,,Q5,Purchase 10%,630,57,1,000,Common Department,152,Accounts Receivable,20,"Kujou Trading Co., Ltd.",00,Out of Scope,630,0,"April 15th Slip No. 199 Kujou Trading Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,268,21,0,1,000,Common Department,312,Accounts Payable,1,"Y2 Co., Ltd.",00,Out of Scope,3557473,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,3557473,0,"April 15th Slip No. 274 Y2 Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210416,61,21,0,1,020,Tokyo Branch,727,Communication Expenses,,,Q5,Purchase 10%,169334,15394,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,169334,0,Telephone Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210416,103,21,0,1,040,Osaka Branch,733,Entertainment Expenses,,,Q5,Purchase 10%,2680,243,1,000,Common Department,111,Cash,,,00,Out of Scope,2680,0,5 coffee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210416,136,21,0,1,040,Osaka Branch,791,Miscellaneous Expenses,,,Q5,Purchase 10%,16500,1500,1,000,Common Department,111,Cash,,,00,Out of Scope,16500,0,Duskin Service Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,12,21,0,1,010,Sapporo Sales Office,740,Vehicle Expenses,,,Q5,Purchase 10%,4456,405,1,000,Common Department,111,Cash,,,00,Out of Scope,6171,0,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,12,21,0,1,010,Sapporo Sales Office,740,Vehicle Expenses,,,Q5,Purchase 10%,572,52,0,,,,,,,,,,,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,12,21,0,1,010,Sapporo Sales Office,740,Vehicle Expenses,,,Q5,Purchase 10%,1143,103,0,,,,,,,,,,,Parking Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,47,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,2540,230,1,000,Common Department,111,Cash,,,00,Out of Scope,2540,0,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,52,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,2191,199,1,000,Common Department,111,Cash,,,00,Out of Scope,4430,0,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,52,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,1096,99,0,,,,,,,,,,,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,52,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,1143,103,0,,,,,,,,,,,Parking Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210418,237,21,0,1,020,Tokyo Branch,733,Entertainment Expenses,,,Q5,Purchase 10%,12000,1090,1,000,Common Department,111,Cash,,,00,Out of Scope,12000,0,Golf Play Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210419,244,21,0,1,040,Osaka Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,7063,642,1,000,Common Department,111,Cash,,,00,Out of Scope,7063,0,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210419,312,21,0,1,000,Common Department,131,Regular Savings Account,10,Hokkaido Station Front,00,Out of Scope,500000,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,500000,0,Fund Transfer,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1,21,0,1,000,Common Department,724,Employee Welfare Expenses,,,Q6,Purchase 8% Reduced Tax Rate,21600,1600,0,000,Common Department,111,Cash,,,00,Out of Scope,21600,0,Overtime Night Meal Reduced Tax Rate,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,6,21,0,1,010,Sapporo Sales Office,732,Advertising Expenses,,,Q5,Purchase 10%,5000,454,1,000,Common Department,111,Cash,,,00,Out of Scope,5000,0,Advertisement Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,7,21,0,1,010,Sapporo Sales Office,733,Entertainment Expenses,,,Q5,Purchase 10%,1429,129,1,000,Common Department,111,Cash,,,00,Out of Scope,2605,0,Meal Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,7,21,0,1,010,Sapporo Sales Office,733,Entertainment Expenses,,,Q5,Purchase 10%,1176,106,0,,,,,,,,,,,Meal Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,24,21,0,1,010,Sapporo Sales Office,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,82620,7510,1,000,Common Department,111,Cash,,,00,Out of Scope,82620,0,JR coupon,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,31,21,0,1,010,Sapporo Sales Office,754,Office Supplies,,,Q5,Purchase 10%,2679,243,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,2679,0,Copy Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,34,21,0,1,010,Sapporo Sales Office,736,Utilities,,,Q5,Purchase 10%,91629,8329,1,000,Common Department,131,Regular Savings Account,10,Hokkaido Station Front,00,Out of Scope,95772,0,Electricity Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,34,21,0,1,010,Sapporo Sales Office,736,Utilities,,,Q5,Purchase 10%,4143,376,0,,,,,,,,,,,Water Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,45,21,0,1,020,Tokyo Branch,733,Entertainment Expenses,,,Q5,Purchase 10%,8260,750,1,000,Common Department,111,Cash,,,00,Out of Scope,8260,0,Meal Cost Tonkichi 4 People,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,48,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,4303,391,1,000,Common Department,111,Cash,,,00,Out of Scope,4303,0,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,53,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,381,34,1,000,Common Department,111,Cash,,,00,Out of Scope,8483,0,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,53,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,2000,181,0,,,,,,,,,,,Parking Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,53,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,6102,554,0,,,,,,,,,,,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,64,21,0,1,020,Tokyo Branch,736,Utilities,,,Q5,Purchase 10%,174650,15877,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,183641,0,Electricity Bill,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,64,21,0,1,020,Tokyo Branch,736,Utilities,,,Q5,Purchase 10%,8991,817,0,,,,,,,,,,,Water Bill,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,71,21,0,1,020,Tokyo Branch,754,Office Supplies,,,Q5,Purchase 10%,2458,223,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,49091,0,Office Supplies,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,71,21,0,1,020,Tokyo Branch,754,Office Supplies,,,Q5,Purchase 10%,16169,1469,0,,,,,,,,,,,Office Supplies,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,71,21,0,1,020,Tokyo Branch,754,Office Supplies,,,Q5,Purchase 10%,30464,2769,0,,,,,,,,,,,Counter Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,89,21,0,1,030,Nagoya Branch,736,Utilities,,,Q5,Purchase 10%,82388,7489,1,000,Common Department,131,Regular Savings Account,30,Mitsui Nagoya,00,Out of Scope,90049,0,Electricity Bill,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,89,21,0,1,030,Nagoya Branch,736,Utilities,,,Q5,Purchase 10%,3758,341,0,,,,,,,,,,,Water Bill,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,89,21,0,1,030,Nagoya Branch,736,Utilities,,,Q5,Purchase 10%,3903,354,0,,,,,,,,,,,Gas Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,94,21,0,1,030,Nagoya Branch,791,Miscellaneous Expenses,,,Q5,Purchase 10%,5000,454,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,5000,0,Wired (Cable),,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,97,21,0,1,030,Nagoya Branch,754,Office Supplies,,,Q5,Purchase 10%,39127,3557,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,39127,0,Copy Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,98,21,0,1,030,Nagoya Branch,754,Office Supplies,,,Q5,Purchase 10%,15750,1431,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,15750,0,Office Supplies,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,101,21,0,1,040,Osaka Branch,732,Advertising Expenses,,,Q5,Purchase 10%,52500,4772,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,52500,0,Advertisement Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
