JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
43,1.0,,,,,,,,,,Airline Ticket Cost,10E201230,Travel and transportation expenses,,,,22200.0,2018.0,S10,Standard 10%,10A100020,Cash and deposits,,,,22200.0,0.0,O,-,,,,,,
43,1.0,,,,1.0,,,,,,,,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,
43,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
43,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
44,,,,,,162,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
44,1.0,,,,,,,,,,Meeting Meal Cost,10E201130,Meeting expenses,,,,24995.0,2272.0,S10,Standard 10%,10A100020,Cash and deposits,,,,24995.0,0.0,O,-,,,,,,
44,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
44,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
45,,,,,,167,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
45,1.0,,,,,,,,,,Rent Payment,10E200720,Rent expenses on land and buildings,,,,630000.0,57272.0,S10,Standard 10%,10A100020,Cash and deposits,,,,630000.0,0.0,O,-,,,,,,
45,1.0,,,,1.0,,,,,,,,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,
45,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
45,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
45,2.0,,,,,,,,,,Telephone Cost,10E200180,Communication expenses,,,,166012.0,15092.0,S10,Standard 10%,10A100020,Cash and deposits,,,,166012.0,0.0,O,-,,,,,,
45,2.0,,,,1.0,,,,,,,,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,
45,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
45,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
46,,,,,,168,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
46,1.0,,,,,,,,,,Wired (Cable),10E201270,Miscellaneous expenses,,,,6000.0,545.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,48858.0,0.0,O,-,,,,,,
46,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
46,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
46,2.0,,,,,,,,,,Security Fee,10E201270,Miscellaneous expenses,,,,42858.0,3896.0,S10,Standard 10%,,,,,,,,,,,,,,,
46,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
47,,,,,,231,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
47,1.0,,,,,,,,,,Withholding Tax Payment,10B100690,Deposits received,,,,224870.0,0.0,O,-,10A100020,Cash and deposits,,,,692570.0,0.0,O,-,,,,,,
47,1.0,,1.0,,,,,,,,,,,3,Withholding Tax,sub-account,,,,,,,,,,,,,,,,,,,
47,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
47,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
47,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
47,2.0,,,,,,,,,,Resident Tax Payment,10B100690,Deposits received,,,,467700.0,0.0,O,-,,,,,,,,,,,,,,,
47,2.0,,1.0,,,,,,,,,,,2,Resident Tax,sub-account,,,,,,,,,,,,,,,,,,,
47,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
48,,,,,,232,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
48,1.0,,,,,,,,,,Rent Payment,10E200720,Rent expenses on land and buildings,,,,1260000.0,114545.0,S10,Standard 10%,10A100020,Cash and deposits,,,,1260000.0,0.0,O,-,,,,,,
48,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
48,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
48,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
49,,,,,,233,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
49,1.0,,,,,,,,,,Rent Payment,10E200720,Rent expenses on land and buildings,,,,840000.0,76363.0,S10,Standard 10%,10A100020,Cash and deposits,,,,840000.0,0.0,O,-,,,,,,
49,1.0,,,,1.0,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,
49,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
49,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
50,,,,,,234,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
50,1.0,,,,,,,,,,Wired (Cable),10E201270,Miscellaneous expenses,,,,5000.0,454.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,39286.0,0.0,O,-,,,,,,
50,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
50,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
50,2.0,,,,,,,,,,Security Fee,10E201270,Miscellaneous expenses,,,,34286.0,3116.0,S10,Standard 10%,,,,,,,,,,,,,,,
50,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
51,,,,,,248,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
51,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,10450.0,950.0,S10,Standard 10%,10A100020,Cash and deposits,,,,10450.0,0.0,O,-,,,,,,
51,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
51,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
52,,,,,,257,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
52,1.0,,,,,,,,,,"April 10th Slip No. 193 Minami Co., Ltd.",10A100020,Cash and deposits,,,,1428451.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,1428451.0,0.0,O,-,,,,,,
52,1.0,,1.0,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,,
52,1.0,,,,1.0,,,,,,,,,,,,,,,,,,19,"Minami Co., Ltd.",sub-account,,,,,,,,,,
52,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
52,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
52,2.0,,,,,,,,,,"April 10th Slip No. 193 Minami Co., Ltd.",10E200690,Commission expenses,,,,735.0,66.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,735.0,0.0,O,-,,,,,,
52,2.0,,,,1.0,,,,,,,,,,,,,,,,,,19,"Minami Co., Ltd.",sub-account,,,,,,,,,,
52,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
52,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
53,,,,,,258,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
53,1.0,,,,,,,,,,April 10th Slip No. 194 Kameda Department Store,10A100060,Notes receivable - trade,,,,7862107.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,7862107.0,0.0,O,-,,,,,,
53,1.0,,,,1.0,,,,,,,,,,,,,,,,,,28,Kameda Department Store,sub-account,,,,,,,,,,
53,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
53,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
54,,,,,,259,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
54,1.0,,,,,,,,,,"April 10th Slip No. 472 Check Co., Ltd.",10B100040,Accounts payable - trade,,,,1961954.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,1961954.0,0.0,O,-,,,,,,
54,1.0,,1.0,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
54,1.0,,,,1.0,,,,,,,,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,
54,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
54,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
55,,,,,,260,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
55,1.0,,,,,,,,,,"April 10th Slip No. 494 Fujita Tokyo Headquarters Co., Ltd.",10A100020,Cash and deposits,,,,18417920.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,18417920.0,0.0,O,-,,,,,,
55,1.0,,1.0,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
55,1.0,,,,1.0,,,,,,,,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,
55,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
55,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
55,2.0,,,,,,,,,,"April 10th Slip No. 494 Fujita Tokyo Headquarters Co., Ltd.",10E200690,Commission expenses,,,,840.0,76.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,840.0,0.0,O,-,,,,,,
55,2.0,,,,1.0,,,,,,,,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,
55,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
55,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
56,,,,,,261,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
56,1.0,,,,,,,,,,"April 10th Slip No. 271 Check Co., Ltd.",10B100040,Accounts payable - trade,,,,7368349.0,0.0,O,-,10B100030,Notes payable - trade,,,,7368349.0,0.0,O,-,,,,,,
56,1.0,,1.0,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
56,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
56,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
57,,,,,,262,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
57,1.0,,,,,,,,,,"April 10th Slip No. 273 Yamashita Co., Ltd.",10B100040,Accounts payable - trade,,,,402696.0,0.0,O,-,10A100020,Cash and deposits,,,,402696.0,0.0,O,-,,,,,,
57,1.0,,1.0,,,,,,,,,,,8,"Yamashita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
57,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
57,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
57,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
58,,,,,,298,2021-04-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
58,1.0,,,,,,,,,,Bill Due Date Check,10B100030,Notes payable - trade,,,,7322934.0,0.0,O,-,10A100020,Cash and deposits,,,,7322934.0,0.0,O,-,,,,,,
58,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,
58,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
58,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
59,,,,,,73,2021-04-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
59,1.0,,,,,,,,,,Food and Beverage Cost Izakaya Fuji 6 People,10E200150,Entertainment expenses,,,,26530.0,2411.0,S10,Standard 10%,10A100020,Cash and deposits,,,,26530.0,0.0,O,-,,,,,,
59,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
59,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
60,,,,,,74,2021-04-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
60,1.0,,,,,,,,,,Food and Beverage Cost Snack Shinsekai 6 People,10E200150,Entertainment expenses,,,,39000.0,3545.0,S10,Standard 10%,10A100020,Cash and deposits,,,,39000.0,0.0,O,-,,,,,,
60,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
60,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
61,,,,,,229,2021-04-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
61,1.0,,,,,,,,,,Fund Transfer,10A100020,Cash and deposits,,,,9000000.0,0.0,O,-,10A100020,Cash and deposits,,,,9000000.0,0.0,O,-,,,,,,
61,1.0,,1.0,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,,,,,,,,,,
61,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
61,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
61,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
61,2.0,,,,,,,,,,Withdrawal,10A100020,Cash and deposits,,,,2000000.0,0.0,O,-,10A100020,Cash and deposits,,,,2000000.0,0.0,O,-,,,,,,
61,2.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
61,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
61,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
62,,,,,,155,2021-04-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
62,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,4500.0,409.0,S10,Standard 10%,10A100020,Cash and deposits,,,,5072.0,0.0,O,-,,,,,,
62,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
62,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
62,2.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,572.0,52.0,S10,Standard 10%,,,,,,,,,,,,,,,
62,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
63,,,,,,249,2021-04-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
63,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,10286.0,935.0,S10,Standard 10%,10A100020,Cash and deposits,,,,15048.0,0.0,O,-,,,,,,
63,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
63,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
63,2.0,,,,,,,,,,Taxi Fare,10E201230,Travel and transportation expenses,,,,4762.0,432.0,S10,Standard 10%,,,,,,,,,,,,,,,
63,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
64,,,,,,311,2021-04-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
64,1.0,,,,,,,,,,Tire replacement,10E201120,Vehicle expenses,,,,74000.0,6727.0,S10,Standard 10%,10A100020,Cash and deposits,,,,74000.0,0.0,O,-,,,,,,
64,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
64,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
65,,,,,,11,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
65,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,3210.0,291.0,S10,Standard 10%,10A100020,Cash and deposits,,,,3210.0,0.0,O,-,,,,,,
65,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
65,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
66,,,,,,17,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
66,1.0,,,,,,,,,,Washer Fluid,10E201120,Vehicle expenses,,,,351.0,31.0,S10,Standard 10%,10A100020,Cash and deposits,,,,1113.0,0.0,O,-,,,,,,
66,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
66,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
66,2.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,762.0,69.0,S10,Standard 10%,,,,,,,,,,,,,,,
66,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
67,,,,,,144,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
67,1.0,,,,,,,,,,Washer Fluid Cost,10E201120,Vehicle expenses,,,,572.0,52.0,S10,Standard 10%,10A100020,Cash and deposits,,,,8691.0,0.0,O,-,,,,,,
67,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
67,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
67,2.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,2286.0,207.0,S10,Standard 10%,,,,,,,,,,,,,,,
67,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
67,3.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,5833.0,530.0,S10,Standard 10%,,,,,,,,,,,,,,,
67,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
68,,,,,,150,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
68,1.0,,,,,,,,,,Golf Play Fee,10E200150,Entertainment expenses,,,,14000.0,1272.0,S10,Standard 10%,10A100020,Cash and deposits,,,,14000.0,0.0,O,-,,,,,,
68,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
68,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
69,,,,,,158,2021-04-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
69,1.0,,,,,,,,,,Business Trip Expense,10E201230,Travel and transportation expenses,,,,15000.0,1363.0,S10,Standard 10%,10A100020,Cash and deposits,,,,15000.0,0.0,O,-,,,,,,
69,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
69,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
70,,,,,,23,2021-04-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
70,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,26667.0,2424.0,S10,Standard 10%,10A100020,Cash and deposits,,,,92858.0,0.0,O,-,,,,,,
70,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
70,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
70,2.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,29524.0,2684.0,S10,Standard 10%,,,,,,,,,,,,,,,
70,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
70,3.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,36667.0,3333.0,S10,Standard 10%,,,,,,,,,,,,,,,
70,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
71,,,,,,46,2021-04-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
71,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,2341.0,212.0,S10,Standard 10%,10A100020,Cash and deposits,,,,7151.0,0.0,O,-,,,,,,
71,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
71,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
71,2.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,1762.0,160.0,S10,Standard 10%,,,,,,,,,,,,,,,
71,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
71,3.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,3048.0,277.0,S10,Standard 10%,,,,,,,,,,,,,,,
71,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
72,,,,,,51,2021-04-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
72,1.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,1505.0,136.0,S10,Standard 10%,10A100020,Cash and deposits,,,,4031.0,0.0,O,-,,,,,,
72,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
72,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
72,2.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,620.0,56.0,S10,Standard 10%,,,,,,,,,,,,,,,
72,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
72,3.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,810.0,73.0,S10,Standard 10%,,,,,,,,,,,,,,,
72,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
72,4.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,1096.0,99.0,S10,Standard 10%,,,,,,,,,,,,,,,
72,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
73,,,,,,4,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
73,1.0,,,,,,,,,,Advertising Expense,10E200050,Advertising expenses,,,,31500.0,2863.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,31500.0,0.0,O,-,,,,,,
73,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
73,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
74,,,,,,79,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
74,1.0,,,,,,,,,,Prize Cost,10E200140,Welfare expenses,,,,45477.0,4134.0,S10,Standard 10%,10A100020,Cash and deposits,,,,45477.0,0.0,O,-,,,,,,
74,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
74,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
75,,,,,,117,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
75,1.0,,,,,,,,,,Membership Fee,10E201140,Membership fee,,,,20000.0,0.0,O,-,10A100020,Cash and deposits,,,,20000.0,0.0,O,-,,,,,,
75,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
75,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
76,,,,,,130,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
76,1.0,,,,,,,,,,Membership Fee,10E201140,Membership fee,,,,24000.0,0.0,O,-,10A100020,Cash and deposits,,,,24000.0,0.0,O,-,,,,,,
76,1.0,,,,1.0,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,
76,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
76,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
77,,,,,,151,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
77,1.0,,,,,,,,,,Food and drink izakaya Burgeii,10E200150,Entertainment expenses,,,,16741.0,1521.0,S10,Standard 10%,10A100020,Cash and deposits,,,,37741.0,0.0,O,-,,,,,,
77,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
77,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
77,2.0,,,,,,,,,,Food and drink fee haap comic,10E200150,Entertainment expenses,,,,21000.0,1909.0,S10,Standard 10%,,,,,,,,,,,,,,,
77,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
78,,,,,,243,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
78,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,6239.0,567.0,S10,Standard 10%,10A100020,Cash and deposits,,,,6239.0,0.0,O,-,,,,,,
78,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
78,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
79,,,,,,252,2021-04-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
79,1.0,,,,,,,,,,April Salary Others 0060 Part-time and Temporary Workers,10E200520,Other salaries,,,,396465.0,0.0,O,-,10A100020,Cash and deposits,,,,378068.0,0.0,O,-,,,,,,
79,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
79,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
79,2.0,,,,,,,,,,April Salary Others 0060 Part-time and Temporary Workers,,,,,,,,,,10B100690,Deposits received,,,,2970.0,0.0,O,-,,,,,,
