sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local
1084,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Local) Amount,GE05h_01,/AP02a_GE02_01/GE05h_01,$.Account Payable Adjustment Line.Accounting Ledger Line.Amounts.(Local) Amount.Value,AcntPblAdjLnaccLedgrLn.Amnts.LclAmt.Val,,
1085,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS01h,/AP02a_GE02_01/BS01h,$.Account Payable Adjustment Line.Accounting Ledger Line.Amounts.(Local) Amount.Currency,AcntPblAdjLnaccLedgrLn.Amnts.LclAmt.Cur,,
1086,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS01h_01,/AP02a_GE02_01/BS01h_01,$.Account Payable Adjustment Line.Accounting Ledger Line.Amounts.(Local) Amount.Currency.Code,AcntPblAdjLnaccLedgrLn.Amnts.LclAmt.Cur.Cd,,
1087,3,C,,(Reporting) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Reporting) Amount,GE05i,/AP02a_GE02_01/GE05i,$.Account Payable Adjustment Line.Accounting Ledger Line.Amounts.(Reporting) Amount,AcntPblAdjLnaccLedgrLn.Amnts.ReprtAmt,,
1088,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Reporting) Amount,GE05i_01,/AP02a_GE02_01/GE05i_01,$.Account Payable Adjustment Line.Accounting Ledger Line.Amounts.(Reporting) Amount.Value,AcntPblAdjLnaccLedgrLn.Amnts.ReprtAmt.Val,,
1089,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS01i,/AP02a_GE02_01/BS01i,$.Account Payable Adjustment Line.Accounting Ledger Line.Amounts.(Reporting) Amount.Currency,AcntPblAdjLnaccLedgrLn.Amnts.ReprtAmt.Cur,,
1090,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS01i_01,/AP02a_GE02_01/BS01i_01,$.Account Payable Adjustment Line.Accounting Ledger Line.Amounts.(Reporting) Amount.Currency.Code,AcntPblAdjLnaccLedgrLn.Amnts.ReprtAmt.Cur.Cd,,
1091,2,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Transaction) Amount,GE05j,/AP02a_GE02_01/GE05j,$.Account Payable Adjustment Line.Accounting Ledger Line.(Transaction) Amount,AcntPblAdjLnaccLedgrLn.TrnscAmt,,
1092,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Transaction) Amount,GE05j_01,/AP02a_GE02_01/GE05j_01,$.Account Payable Adjustment Line.Accounting Ledger Line.(Transaction) Amount.Value,AcntPblAdjLnaccLedgrLn.TrnscAmt.Val,,
1093,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS01j,/AP02a_GE02_01/BS01j,$.Account Payable Adjustment Line.Accounting Ledger Line.(Transaction) Amount.Currency,AcntPblAdjLnaccLedgrLn.TrnscAmt.Cur,,
1094,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS01j_01,/AP02a_GE02_01/BS01j_01,$.Account Payable Adjustment Line.Accounting Ledger Line.(Transaction) Amount.Currency.Code,AcntPblAdjLnaccLedgrLn.TrnscAmt.Cur.Cd,,
1095,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Accounts Payable,4,Business Segment,BS04b,/AP02a_GE02_01/BS04b,$.Account Payable Adjustment Line.Accounting Ledger Line.Business Segment,AcntPblAdjLnaccLedgrLn.BusSg,,
1096,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Accounts Payable,4,Business Segment,BS04b_01,/AP02a_GE02_01/BS04b/BS04b_01,$.Account Payable Adjustment Line.Accounting Ledger Line.Business Segment.Code,AcntPblAdjLnaccLedgrLn.BusSg.Cd,,
1097,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Accounts Payable,4,Business Segment,BS04b_03,/AP02a_GE02_01/BS04b/BS04b_03,$.Account Payable Adjustment Line.Accounting Ledger Line.Business Segment.Segment Reference Level,AcntPblAdjLnaccLedgrLn.BusSg.SgRefLevl,,
1098,2,C,,Tax,,0..*,,"A class maintaining records of tax implications and obligations, essential for legal compliance and financial planning.",Accounts Payable,0,Tax,GE13b,/AP02a_GE02_01/GE13b,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax,AcntPblAdjLnaccLedgrLn.Tx,,
1099,3,R,,Tax Type,,0..1,,"The reference association to the Tax Type class, which is a class outlining detailed classifications of tax types that the business encounters, supporting accurate tax reporting and compliance.",Accounts Payable,42,Tax Type,BS09b,/AP02a_GE02_01/GE13b/BS09b,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.Tax Type,AcntPblAdjLnaccLedgrLn.Tx.TxTyp,,
1100,4,A,REF,Code,Identifier,1..1,TAX TYPE CODE,The unique code used to classify a tax type.,Accounts Payable,42,Tax Type,BS09b_01,/AP02a_GE02_01/GE13b/BS09b_01,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.Tax Type.Code,AcntPblAdjLnaccLedgrLn.Tx.TxTyp.Cd,,
1101,3,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Payable,0,(Credit) Ledger Account,GE24g,/AP02a_GE02_01/GE13b/GE24g,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.(Credit) Ledger Account,AcntPblAdjLnaccLedgrLn.Tx.CrdtLedgrAcnt,,
1102,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Payable,0,(Credit) Ledger Account,GE24g_01,/AP02a_GE02_01/GE13b/GE24g_01,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.(Credit) Ledger Account.Account Number,AcntPblAdjLnaccLedgrLn.Tx.CrdtLedgrAcnt.AcntNr,,
1103,3,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Payable,0,(Debit) Ledger Account,GE24h,/AP02a_GE02_01/GE13b/GE24h,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.(Debit) Ledger Account,AcntPblAdjLnaccLedgrLn.Tx.DebtLedgrAcnt,,
1104,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Payable,0,(Debit) Ledger Account,GE24h_01,/AP02a_GE02_01/GE13b/GE24h_01,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.(Debit) Ledger Account.Account Number,AcntPblAdjLnaccLedgrLn.Tx.DebtLedgrAcnt.AcntNr,,
1105,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Local) Amount,GE05k,/AP02a_GE02_01/GE13b/GE05k,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.(Local) Amount,AcntPblAdjLnaccLedgrLn.Tx.LclAmt,,
1106,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Local) Amount,GE05k_01,/AP02a_GE02_01/GE13b/GE05k_01,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.(Local) Amount.Value,AcntPblAdjLnaccLedgrLn.Tx.LclAmt.Val,,
1107,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS01k,/AP02a_GE02_01/GE13b/BS01k,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.(Local) Amount.Currency,AcntPblAdjLnaccLedgrLn.Tx.LclAmt.Cur,,
1108,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS01k_01,/AP02a_GE02_01/GE13b/BS01k_01,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.(Local) Amount.Currency.Code,AcntPblAdjLnaccLedgrLn.Tx.LclAmt.Cur.Cd,,
1109,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Transaction) Amount,GE05l,/AP02a_GE02_01/GE13b/GE05l,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.(Transaction) Amount,AcntPblAdjLnaccLedgrLn.Tx.TrnscAmt,,
1110,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Transaction) Amount,GE05l_01,/AP02a_GE02_01/GE13b/GE05l_01,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.(Transaction) Amount.Value,AcntPblAdjLnaccLedgrLn.Tx.TrnscAmt.Val,,
1111,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS01l,/AP02a_GE02_01/GE13b/BS01l,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.(Transaction) Amount.Currency,AcntPblAdjLnaccLedgrLn.Tx.TrnscAmt.Cur,,
1112,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS01l_01,/AP02a_GE02_01/GE13b/BS01l_01,$.Account Payable Adjustment Line.Accounting Ledger Line.Tax.(Transaction) Amount.Currency.Code,AcntPblAdjLnaccLedgrLn.Tx.TrnscAmt.Cur.Cd,,
1113,1,C,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for a business document.,Accounts Payable,0,ID,AP03a_GE01_01,/AP03a_GE01_01,$.Account Payable Cash Application.Accounting Ledger.ID,AcntPblCashApplcLedgr.Id,,
1114,2,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for a business document.,Accounts Payable,0,Accounting Ledger,AP03b_GE01_01,/AP03a_GE01_01/AP03b_GE01_01,$.Account Payable Cash Application.Accounting Ledger.ID,AcntPblCashApplcLedgr.Id,,
1115,2,A,,Date,Date,0..1,DATE,The date on the business document.,Accounts Payable,0,Accounting Ledger,AP03c_GE01_03,/AP03a_GE01_01/AP03c_GE01_03,$.Account Payable Cash Application.Accounting Ledger.Date,AcntPblCashApplcLedgr.Dt,,
1116,2,A,,Remark,Text,0..1,Text Medium,Annotations or supplemental information for a business document.,Accounts Payable,0,Accounting Ledger,AP03d_GE01_05,/AP03a_GE01_01/AP03d_GE01_05,$.Account Payable Cash Application.Accounting Ledger.Remark,AcntPblCashApplcLedgr.Remrk,,
1117,2,R,,Accounting Period,,0..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",Accounts Payable,22,Accounting Period,BS03b,/AP03a_GE01_01/BS03b,$.Account Payable Cash Application.Accounting Ledger.Accounting Period,AcntPblCashApplcLedgr.AccntPer,,
1118,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",Accounts Payable,22,Accounting Period,BS03b_01,/AP03a_GE01_01/BS03b_01,$.Account Payable Cash Application.Accounting Ledger.Accounting Period.Fiscal Year,AcntPblCashApplcLedgr.AccntPer.FiscYr,,
1119,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,Accounts Payable,22,Accounting Period,BS03b_02,/AP03a_GE01_01/BS03b_02,$.Account Payable Cash Application.Accounting Ledger.Accounting Period.ID,AcntPblCashApplcLedgr.AccntPer.Id,,
1120,2,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Payable,0,(Credit) Ledger Account,GE24i,/AP03a_GE01_01/GE24i,$.Account Payable Cash Application.Accounting Ledger.(Credit) Ledger Account,AcntPblCashApplcLedgr.CrdtLedgrAcnt,,
1121,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Payable,0,(Credit) Ledger Account,GE24i_01,/AP03a_GE01_01/GE24i_01,$.Account Payable Cash Application.Accounting Ledger.(Credit) Ledger Account.Account Number,AcntPblCashApplcLedgr.CrdtLedgrAcnt.AcntNr,,
1122,2,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Payable,0,(Debit) Ledger Account,GE24j,/AP03a_GE01_01/GE24j,$.Account Payable Cash Application.Accounting Ledger.(Debit) Ledger Account,AcntPblCashApplcLedgr.DebtLedgrAcnt,,
1123,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Payable,0,(Debit) Ledger Account,GE24j_01,/AP03a_GE01_01/GE24j_01,$.Account Payable Cash Application.Accounting Ledger.(Debit) Ledger Account.Account Number,AcntPblCashApplcLedgr.DebtLedgrAcnt.AcntNr,,
1124,2,C,,Activities,,0..1,,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Accounts Payable,0,Activities,GE08b,/AP03a_GE01_01/GE08b,$.Account Payable Cash Application.Accounting Ledger.Activities,AcntPblCashApplcLedgr.Acts,,
1125,3,C,,(Approved) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Payable,0,(Approved) Activity,GE09e,/AP03a_GE01_01/GE09e,$.Account Payable Cash Application.Accounting Ledger.Activities.(Approved) Activity,AcntPblCashApplcLedgr.Acts.ApprvAct,,
1126,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Payable,0,(Approved) Activity,GE09e_01,/AP03a_GE01_01/GE09e_01,$.Account Payable Cash Application.Accounting Ledger.Activities.(Approved) Activity.Date,AcntPblCashApplcLedgr.Acts.ApprvAct.Dt,,
1127,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Payable,0,(Approved) Activity,GE09e_02,/AP03a_GE01_01/GE09e_02,$.Account Payable Cash Application.Accounting Ledger.Activities.(Approved) Activity.Time,AcntPblCashApplcLedgr.Acts.ApprvAct.Tm,,
1128,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Payable,0,User,GE18e,/AP03a_GE01_01/GE18e,$.Account Payable Cash Application.Accounting Ledger.Activities.(Approved) Activity.User,AcntPblCashApplcLedgr.Acts.ApprvAct.Usr,,
1129,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Payable,0,User,GE18e_01,/AP03a_GE01_01/GE18e_01,$.Account Payable Cash Application.Accounting Ledger.Activities.(Approved) Activity.User.ID,AcntPblCashApplcLedgr.Acts.ApprvAct.Usr.Id,,
1130,3,C,,(Created) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Payable,0,(Created) Activity,GE09f,/AP03a_GE01_01/GE09f,$.Account Payable Cash Application.Accounting Ledger.Activities.(Created) Activity,AcntPblCashApplcLedgr.Acts.CrtdAct,,
1131,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Payable,0,(Created) Activity,GE09f_01,/AP03a_GE01_01/GE09f_01,$.Account Payable Cash Application.Accounting Ledger.Activities.(Created) Activity.Date,AcntPblCashApplcLedgr.Acts.CrtdAct.Dt,,
1132,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Payable,0,(Created) Activity,GE09f_02,/AP03a_GE01_01/GE09f_02,$.Account Payable Cash Application.Accounting Ledger.Activities.(Created) Activity.Time,AcntPblCashApplcLedgr.Acts.CrtdAct.Tm,,
1133,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Payable,0,User,GE18f,/AP03a_GE01_01/GE18f,$.Account Payable Cash Application.Accounting Ledger.Activities.(Created) Activity.User,AcntPblCashApplcLedgr.Acts.CrtdAct.Usr,,
1134,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Payable,0,User,GE18f_01,/AP03a_GE01_01/GE18f_01,$.Account Payable Cash Application.Accounting Ledger.Activities.(Created) Activity.User.ID,AcntPblCashApplcLedgr.Acts.CrtdAct.Usr.Id,,
1135,3,C,,(Last Modified) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Payable,0,(Last Modified) Activity,GE09g,/AP03a_GE01_01/GE09g,$.Account Payable Cash Application.Accounting Ledger.Activities.(Last Modified) Activity,AcntPblCashApplcLedgr.Acts.LastMdfdAct,,
1136,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Payable,0,(Last Modified) Activity,GE09g_01,/AP03a_GE01_01/GE09g_01,$.Account Payable Cash Application.Accounting Ledger.Activities.(Last Modified) Activity.Date,AcntPblCashApplcLedgr.Acts.LastMdfdAct.Dt,,
1137,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Payable,0,(Last Modified) Activity,GE09g_02,/AP03a_GE01_01/GE09g_02,$.Account Payable Cash Application.Accounting Ledger.Activities.(Last Modified) Activity.Time,AcntPblCashApplcLedgr.Acts.LastMdfdAct.Tm,,
