sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local
1098,2,A,,Terms Discount Days,Integer,0..1,INTEGER,The number of days from the invoice date that the customer is eligible for the discount if payment is made.,Purchase,0,Invoice,PR03i_GE11_08,/PR03a_GE11_01/PR03i_GE11_08,$.Purchase Invoice.Invoice.Terms Discount Days,PurInvci.TermsDscntDays,,
1099,2,A,,Terms Due Days,Integer,0..1,INTEGER,The standard time period in days before a customer's payment is considered overdue.,Purchase,0,Invoice,PR03j_GE11_09,/PR03a_GE11_01/PR03j_GE11_09,$.Purchase Invoice.Invoice.Terms Due Days,PurInvci.TermsDDays,,
1100,2,A,,Grouping Code,Char,0..1,Char Long,The code that aggregates related invoices for consolidated processing or organizational purposes within an ERP system.,Purchase,0,Invoice,PR03k_GE11_10,/PR03a_GE11_01/PR03k_GE11_10,$.Purchase Invoice.Invoice.Grouping Code,PurInvci.GrpCd,,
1101,2,A,,Status,Code,0..1,STATUS CODE,The current state of the invoice's lifecycle.,Purchase,0,Invoice,PR03l_GE11_11,/PR03a_GE11_01/PR03l_GE11_11,$.Purchase Invoice.Invoice.Status,PurInvci.Stat,,
1102,2,A,,Remark,Text,0..1,Text Medium,Annotations or supplemental information for an invoice.,Purchase,0,Invoice,PR03m_GE11_12,/PR03a_GE11_01/PR03m_GE11_12,$.Purchase Invoice.Invoice.Remark,PurInvci.Remrk,,
1103,2,R,,Accounting Period,,0..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",Purchase,22,Accounting Period,BS01a,/PR03a_GE11_01/BS01a,$.Purchase Invoice.Invoice.Accounting Period,PurInvci.AccntPer,,
1104,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",Purchase,22,Accounting Period,BS01a_01,/PR03a_GE11_01/BS01a_01,$.Purchase Invoice.Invoice.Accounting Period.Fiscal Year,PurInvci.AccntPer.FiscYr,,
1105,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,Purchase,22,Accounting Period,BS01a_02,/PR03a_GE11_01/BS01a_02,$.Purchase Invoice.Invoice.Accounting Period.ID,PurInvci.AccntPer.Id,,
1106,2,R,,Payment Term,,0..1,,"The reference association to the Payment Term class, which is a class details conditions related to sales or purchase agreements, including payment instruments, credit periods, and discount terms.",Purchase,34,Payment Term,BS19b,/PR03a_GE11_01/BS19b,$.Purchase Invoice.Invoice.Payment Term,PurInvci.PayTerm,,
1107,3,A,REF,Code,Identifier,1..1,PAYMENT TERM CODE,The unique code denoting the terms of payment.,Purchase,34,Payment Term,BS19b_01,/PR03a_GE11_01/BS19b_01,$.Purchase Invoice.Invoice.Payment Term.Code,PurInvci.PayTerm.Cd,,
1108,2,R,,Settlement Method,,0..1,,"The reference association to the Settlement Method class, which is a class describing various methodologies adopted by the business to settle transactions, which can range from cash payments to bank transfers.",Purchase,28,Settlement Method,BS22b,/PR03a_GE11_01/BS22b,$.Purchase Invoice.Invoice.Settlement Method,PurInvci.SetlMethd,,
1109,3,A,REF,Code,Identifier,1..1,Identifier Medium,The unique code describing how a transaction is settled.,Purchase,28,Settlement Method,BS22b_01,/PR03a_GE11_01/BS22b_01,$.Purchase Invoice.Invoice.Settlement Method.Code,PurInvci.SetlMethd.Cd,,
1110,2,C,,Activities,,0..1,,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Purchase,0,Activities,GE02b,/PR03a_GE11_01/GE02b,$.Purchase Invoice.Invoice.Activities,PurInvci.Acts,,
1111,3,C,,(Approved) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Purchase,0,(Approved) Activity,GE03e,/PR03a_GE11_01/GE03e,$.Purchase Invoice.Invoice.Activities.(Approved) Activity,PurInvci.Acts.ApprvAct,,
1112,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Purchase,0,(Approved) Activity,GE03e_01,/PR03a_GE11_01/GE03e_01,$.Purchase Invoice.Invoice.Activities.(Approved) Activity.Date,PurInvci.Acts.ApprvAct.Dt,,
1113,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Purchase,0,(Approved) Activity,GE03e_02,/PR03a_GE11_01/GE03e_02,$.Purchase Invoice.Invoice.Activities.(Approved) Activity.Time,PurInvci.Acts.ApprvAct.Tm,,
1114,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Purchase,10,User,BS29e,/PR03a_GE11_01/BS29e,$.Purchase Invoice.Invoice.Activities.(Approved) Activity.User,PurInvci.Acts.ApprvAct.Usr,,
1115,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Purchase,10,User,BS29e_01,/PR03a_GE11_01/BS29e_01,$.Purchase Invoice.Invoice.Activities.(Approved) Activity.User.ID,PurInvci.Acts.ApprvAct.Usr.Id,,
1116,3,C,,(Created) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Purchase,0,(Created) Activity,GE03f,/PR03a_GE11_01/GE03f,$.Purchase Invoice.Invoice.Activities.(Created) Activity,PurInvci.Acts.CrtdAct,,
1117,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Purchase,0,(Created) Activity,GE03f_01,/PR03a_GE11_01/GE03f_01,$.Purchase Invoice.Invoice.Activities.(Created) Activity.Date,PurInvci.Acts.CrtdAct.Dt,,
1118,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Purchase,0,(Created) Activity,GE03f_02,/PR03a_GE11_01/GE03f_02,$.Purchase Invoice.Invoice.Activities.(Created) Activity.Time,PurInvci.Acts.CrtdAct.Tm,,
1119,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Purchase,10,User,BS29f,/PR03a_GE11_01/BS29f,$.Purchase Invoice.Invoice.Activities.(Created) Activity.User,PurInvci.Acts.CrtdAct.Usr,,
1120,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Purchase,10,User,BS29f_01,/PR03a_GE11_01/BS29f_01,$.Purchase Invoice.Invoice.Activities.(Created) Activity.User.ID,PurInvci.Acts.CrtdAct.Usr.Id,,
1121,3,C,,(Last Modified) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Purchase,0,(Last Modified) Activity,GE03g,/PR03a_GE11_01/GE03g,$.Purchase Invoice.Invoice.Activities.(Last Modified) Activity,PurInvci.Acts.LastMdfdAct,,
1122,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Purchase,0,(Last Modified) Activity,GE03g_01,/PR03a_GE11_01/GE03g_01,$.Purchase Invoice.Invoice.Activities.(Last Modified) Activity.Date,PurInvci.Acts.LastMdfdAct.Dt,,
1123,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Purchase,0,(Last Modified) Activity,GE03g_02,/PR03a_GE11_01/GE03g_02,$.Purchase Invoice.Invoice.Activities.(Last Modified) Activity.Time,PurInvci.Acts.LastMdfdAct.Tm,,
1124,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Purchase,10,User,BS29g,/PR03a_GE11_01/BS29g,$.Purchase Invoice.Invoice.Activities.(Last Modified) Activity.User,PurInvci.Acts.LastMdfdAct.Usr,,
1125,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Purchase,10,User,BS29g_01,/PR03a_GE11_01/BS29g_01,$.Purchase Invoice.Invoice.Activities.(Last Modified) Activity.User.ID,PurInvci.Acts.LastMdfdAct.Usr.Id,,
1126,3,C,,(Posted) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Purchase,0,(Posted) Activity,GE03h,/PR03a_GE11_01/GE03h,$.Purchase Invoice.Invoice.Activities.(Posted) Activity,PurInvci.Acts.PstdAct,,
1127,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Purchase,0,(Posted) Activity,GE03h_01,/PR03a_GE11_01/GE03h_01,$.Purchase Invoice.Invoice.Activities.(Posted) Activity.Date,PurInvci.Acts.PstdAct.Dt,,
1128,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Purchase,0,(Posted) Activity,GE03h_02,/PR03a_GE11_01/GE03h_02,$.Purchase Invoice.Invoice.Activities.(Posted) Activity.Time,PurInvci.Acts.PstdAct.Tm,,
1129,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Purchase,10,User,BS29h,/PR03a_GE11_01/BS29h,$.Purchase Invoice.Invoice.Activities.(Posted) Activity.User,PurInvci.Acts.PstdAct.Usr,,
1130,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Purchase,10,User,BS29h_01,/PR03a_GE11_01/BS29h_01,$.Purchase Invoice.Invoice.Activities.(Posted) Activity.User.ID,PurInvci.Acts.PstdAct.Usr.Id,,
1131,2,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Transaction) Amount,GE05g,/PR03a_GE11_01/GE05g,$.Purchase Invoice.Invoice.(Transaction) Amount,PurInvci.TrnscAmt,,
1132,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Transaction) Amount,GE05g_01,/PR03a_GE11_01/GE05g_01,$.Purchase Invoice.Invoice.(Transaction) Amount.Value,PurInvci.TrnscAmt.Val,,
1133,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS06h,/PR03a_GE11_01/BS06h,$.Purchase Invoice.Invoice.(Transaction) Amount.Currency,PurInvci.TrnscAmt.Cur,,
1134,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS06h_01,/PR03a_GE11_01/BS06h_01,$.Purchase Invoice.Invoice.(Transaction) Amount.Currency.Code,PurInvci.TrnscAmt.Cur.Cd,,
1135,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Purchase,4,Business Segment,BS04d,/PR03a_GE11_01/BS04d,$.Purchase Invoice.Invoice.Business Segment,PurInvci.BusSg,,
1136,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Purchase,4,Business Segment,BS04d_01,/PR03a_GE11_01/BS04d/BS04d_01,$.Purchase Invoice.Invoice.Business Segment.Code,PurInvci.BusSg.Cd,,
1137,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Purchase,4,Business Segment,BS04d_03,/PR03a_GE11_01/BS04d/BS04d_03,$.Purchase Invoice.Invoice.Business Segment.Segment Reference Level,PurInvci.BusSg.SgRefLevl,,
1138,2,C,,Tax,,0..*,,"A class maintaining records of tax implications and obligations, essential for legal compliance and financial planning.",Purchase,0,Tax,GE16b,/PR03a_GE11_01/GE16b,$.Purchase Invoice.Invoice.Tax,PurInvci.Tx,,
1139,3,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Purchase,20,(Credit) Ledger Account,BS16c,/PR03a_GE11_01/GE16b/BS16c,$.Purchase Invoice.Invoice.Tax.(Credit) Ledger Account,PurInvci.Tx.CrdtLedgrAcnt,,
1140,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Purchase,20,(Credit) Ledger Account,BS16c_01,/PR03a_GE11_01/GE16b/BS16c_01,$.Purchase Invoice.Invoice.Tax.(Credit) Ledger Account.Account Number,PurInvci.Tx.CrdtLedgrAcnt.AcntNr,,
1141,3,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",Purchase,20,(Debit) Ledger Account,BS16d,/PR03a_GE11_01/GE16b/BS16d,$.Purchase Invoice.Invoice.Tax.(Debit) Ledger Account,PurInvci.Tx.DebtLedgrAcnt,,
1142,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Purchase,20,(Debit) Ledger Account,BS16d_01,/PR03a_GE11_01/GE16b/BS16d_01,$.Purchase Invoice.Invoice.Tax.(Debit) Ledger Account.Account Number,PurInvci.Tx.DebtLedgrAcnt.AcntNr,,
1143,3,R,,Tax Type,,0..1,,"The reference association to the Tax Type class, which is a class outlining detailed classifications of tax types that the business encounters, supporting accurate tax reporting and compliance.",Purchase,42,Tax Type,BS28b,/PR03a_GE11_01/GE16b/BS28b,$.Purchase Invoice.Invoice.Tax.Tax Type,PurInvci.Tx.TxTyp,,
1144,4,A,REF,Code,Identifier,1..1,TAX TYPE CODE,The unique code used to classify a tax type.,Purchase,42,Tax Type,BS28b_01,/PR03a_GE11_01/GE16b/BS28b_01,$.Purchase Invoice.Invoice.Tax.Tax Type.Code,PurInvci.Tx.TxTyp.Cd,,
1145,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Local) Amount,GE05h,/PR03a_GE11_01/GE16b/GE05h,$.Purchase Invoice.Invoice.Tax.(Local) Amount,PurInvci.Tx.LclAmt,,
1146,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Local) Amount,GE05h_01,/PR03a_GE11_01/GE16b/GE05h_01,$.Purchase Invoice.Invoice.Tax.(Local) Amount.Value,PurInvci.Tx.LclAmt.Val,,
1147,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS06i,/PR03a_GE11_01/GE16b/BS06i,$.Purchase Invoice.Invoice.Tax.(Local) Amount.Currency,PurInvci.Tx.LclAmt.Cur,,
1148,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS06i_01,/PR03a_GE11_01/GE16b/BS06i_01,$.Purchase Invoice.Invoice.Tax.(Local) Amount.Currency.Code,PurInvci.Tx.LclAmt.Cur.Cd,,
1149,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Transaction) Amount,GE05i,/PR03a_GE11_01/GE16b/GE05i,$.Purchase Invoice.Invoice.Tax.(Transaction) Amount,PurInvci.Tx.TrnscAmt,,
1150,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Transaction) Amount,GE05i_01,/PR03a_GE11_01/GE16b/GE05i_01,$.Purchase Invoice.Invoice.Tax.(Transaction) Amount.Value,PurInvci.Tx.TrnscAmt.Val,,
1151,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS06j,/PR03a_GE11_01/GE16b/BS06j,$.Purchase Invoice.Invoice.Tax.(Transaction) Amount.Currency,PurInvci.Tx.TrnscAmt.Cur,,
1152,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS06j_01,/PR03a_GE11_01/GE16b/BS06j_01,$.Purchase Invoice.Invoice.Tax.(Transaction) Amount.Currency.Code,PurInvci.Tx.TrnscAmt.Cur.Cd,,
1153,1,C,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for a line within an invoice.,Purchase,0,ID,PR04a_GE12_01,/PR04a_GE12_01,$.Purchase Invoice Line.Invoice Line.ID,PurInvoiLninvLn.Id,,
1154,2,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for a line within an invoice.,Purchase,0,Invoice Line,PR04b_GE12_01,/PR04a_GE12_01/PR04b_GE12_01,$.Purchase Invoice Line.Invoice Line.ID,PurInvoiLninvLn.Id,,
1155,2,A,,Number,Char,0..1,Char Short,The number for a particular line of an invoice.,Purchase,0,Invoice Line,PR04c_GE12_02,/PR04a_GE12_01/PR04c_GE12_02,$.Purchase Invoice Line.Invoice Line.Number,PurInvoiLninvLn.Nr,,
1156,2,A,,Grouping Code,Char,0..1,Char Long,The code that consolidates related line items within an invoice for batch processing or organizational purposes within an ERP system.,Purchase,0,Invoice Line,PR04d_GE12_03,/PR04a_GE12_01/PR04d_GE12_03,$.Purchase Invoice Line.Invoice Line.Grouping Code,PurInvoiLninvLn.GrpCd,,
1157,2,R,,Inventory Product,,0..1,,"The reference association to the Inventory Product class, which is a class that describes an inventory item with all its essential attributes and tracking details.",Purchase,125,Inventory Product,IV06b,/PR04a_GE12_01/IV06b,$.Purchase Invoice Line.Invoice Line.Inventory Product,PurInvoiLninvLn.InvPrdct,,
1158,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for an inventory item.,Purchase,125,Inventory Product,IV06b_01,/PR04a_GE12_01/IV06b_01,$.Purchase Invoice Line.Invoice Line.Inventory Product.ID,PurInvoiLninvLn.InvPrdct.Id,,
1159,2,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Purchase,20,(Credit) Ledger Account,BS16e,/PR04a_GE12_01/BS16e,$.Purchase Invoice Line.Invoice Line.(Credit) Ledger Account,PurInvoiLninvLn.CrdtLedgrAcnt,,
1160,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Purchase,20,(Credit) Ledger Account,BS16e_01,/PR04a_GE12_01/BS16e_01,$.Purchase Invoice Line.Invoice Line.(Credit) Ledger Account.Account Number,PurInvoiLninvLn.CrdtLedgrAcnt.AcntNr,,
