sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
3833,3,A,REF,ID,Identifier,1..1,Identifier Long,The reference identifier for an order.,AICPA,0,Purchase Order AICPA,None13a_None11_GE13_01,/None22a/None13a_None11_GE13_01,$.Purchase Invoice Line AICPA.Purchase Order AICPA.ID,PurInvoiLnAicpa.PurOrdAicpa.Id,,,
3834,2,R,,Purchase Order Line AICPA,,0..1,,,AICPA,0,Purchase Order Line AICPA,None16b,/None22a/None16b,$.Purchase Invoice Line AICPA.Purchase Order Line AICPA,PurInvoiLnAicpa.PurOrdLnAicpa,,,
3835,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a line item within an order.,AICPA,0,Purchase Order Line AICPA,None16b_None14_01,/None22a/None16b_None14_01,$.Purchase Invoice Line AICPA.Purchase Order Line AICPA.ID,PurInvoiLnAicpa.PurOrdLnAicpa.Id,,,
3836,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",AICPA,4,Business Segment,BS05cY,/None22a/BS05cY,$.Purchase Invoice Line AICPA.Business Segment,PurInvoiLnAicpa.BusSg,,,
3837,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,AICPA,4,Business Segment,BS05cY_01,/None22a/BS05cY/BS05cY_01,$.Purchase Invoice Line AICPA.Business Segment.Code,PurInvoiLnAicpa.BusSg.Cd,,,
3838,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",AICPA,4,Business Segment,BS05cY_03,/None22a/BS05cY/BS05cY_03,$.Purchase Invoice Line AICPA.Business Segment.Segment Reference Level,PurInvoiLnAicpa.BusSg.SgRefLevl,,,
3839,2,C,,Tax Line AICPA,,0..*,,,AICPA,0,Tax Line AICPA,None07a,/None22a/None07a,$.Purchase Invoice Line AICPA.Tax Line AICPA,PurInvoiLnAicpa.TxLnAicpa,,,
3840,3,C,,(Local) Amount,,1,,A class that specifies a value of money in a given currency.,AICPA,0,(Local) Amount,GE05gw,/None22a/None07a/GE05gw,$.Purchase Invoice Line AICPA.Tax Line AICPA.(Local) Amount,PurInvoiLnAicpa.TxLnAicpa.LclAmt,,,
3841,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,AICPA,0,(Local) Amount,GE05gw_01,/None22a/None07a/GE05gw_01,$.Purchase Invoice Line AICPA.Tax Line AICPA.(Local) Amount.Value,PurInvoiLnAicpa.TxLnAicpa.LclAmt.Val,,,
3842,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",AICPA,30,Currency,BS02gE,/None22a/None07a/BS02gE,$.Purchase Invoice Line AICPA.Tax Line AICPA.(Local) Amount.Currency,PurInvoiLnAicpa.TxLnAicpa.LclAmt.Cur,,,
3843,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,AICPA,30,Currency,BS02gE_01,/None22a/None07a/BS02gE_01,$.Purchase Invoice Line AICPA.Tax Line AICPA.(Local) Amount.Currency.Code,PurInvoiLnAicpa.TxLnAicpa.LclAmt.Cur.Cd,,,
3844,3,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",AICPA,20,(Credit) Ledger Account,BS23bI,/None22a/None07a/BS23bI,$.Purchase Invoice Line AICPA.Tax Line AICPA.(Credit) Ledger Account,PurInvoiLnAicpa.TxLnAicpa.CrdtLedgrAcnt,,,
3845,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",AICPA,20,(Credit) Ledger Account,BS23bI_01,/None22a/None07a/BS23bI_01,$.Purchase Invoice Line AICPA.Tax Line AICPA.(Credit) Ledger Account.Account Number,PurInvoiLnAicpa.TxLnAicpa.CrdtLedgrAcnt.AcntNr,,,
3846,3,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",AICPA,20,(Debit) Ledger Account,BS23bJ,/None22a/None07a/BS23bJ,$.Purchase Invoice Line AICPA.Tax Line AICPA.(Debit) Ledger Account,PurInvoiLnAicpa.TxLnAicpa.DebtLedgrAcnt,,,
3847,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",AICPA,20,(Debit) Ledger Account,BS23bJ_01,/None22a/None07a/BS23bJ_01,$.Purchase Invoice Line AICPA.Tax Line AICPA.(Debit) Ledger Account.Account Number,PurInvoiLnAicpa.TxLnAicpa.DebtLedgrAcnt.AcntNr,,,
3848,3,R,,Tax Type AICPA,,0..1,,"The reference association to the Tax Type AICPA class, which is a class outlining detailed classifications of tax types that the business encounters, supporting accurate tax reporting and compliance.",AICPA,0,Tax Type AICPA,None05a,/None22a/None07a/None05a,$.Purchase Invoice Line AICPA.Tax Line AICPA.Tax Type AICPA,PurInvoiLnAicpa.TxLnAicpa.TxTypAicpa,,,
3849,4,A,REF,Code,Identifier,1..1,TAX TYPE CODE,The unique code used to classify a tax type.,AICPA,42,Tax Type AICPA,None05a_BS16_01,/None22a/None07a/None05a_BS16_01,$.Purchase Invoice Line AICPA.Tax Line AICPA.Tax Type AICPA.Code,PurInvoiLnAicpa.TxLnAicpa.TxTypAicpa.Cd,,,
3850,1,C,,Purchase Invoice AICPA,,,,,AICPA,0,Purchase Invoice AICPA,None19a,/None19a,$.Purchase Invoice AICPA,PurInvoiAicpa,,,
3851,2,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for an invoice.,AICPA,0,Purchase Invoice AICPA,None19a_None17_GE15_01,/None19a/None19a_None17_GE15_01,$.Purchase Invoice AICPA.ID,PurInvoiAicpa.Id,,,
3852,2,A,,Number,Char,0..1,Char Long,The number for an invoice.,AICPA,0,Purchase Invoice AICPA,None19a_None17_GE15_02,/None19a/None19a_None17_GE15_02,$.Purchase Invoice AICPA.Number,PurInvoiAicpa.Nr,,,
3853,2,A,,Type Name,Name,0..1,Name Short,The descriptor that categorizes the nature of an invoice.,AICPA,0,Purchase Invoice AICPA,None19a_None17_02,/None19a/None19a_None17_02,$.Purchase Invoice AICPA.Type Name,PurInvoiAicpa.TypNam,,,
3854,2,A,,Date,Date,0..1,DATE,The official date recorded on an invoice which initiates the calculation period for payment due.,AICPA,0,Purchase Invoice AICPA,None19a_None17_GE15_05,/None19a/None19a_None17_GE15_05,$.Purchase Invoice AICPA.Date,PurInvoiAicpa.Dt,,,
3855,2,A,,Due Date,Date,0..1,DATE,The date by which payment for an invoice is required.,AICPA,0,Purchase Invoice AICPA,None19a_None17_GE15_06,/None19a/None19a_None17_GE15_06,$.Purchase Invoice AICPA.Due Date,PurInvoiAicpa.DDt,,,
3856,2,A,,Terms Discount Percentage,Decimal,0..1,Percent,The percentage of discount offered by a supplier when payment is made within the specified discount days.,AICPA,0,Purchase Invoice AICPA,None19a_None17_GE15_07,/None19a/None19a_None17_GE15_07,$.Purchase Invoice AICPA.Terms Discount Percentage,PurInvoiAicpa.TermsDscntPerc,,,
3857,2,A,,Terms Discount Days,Integer,0..1,INTEGER,The number of days from the invoice date that the customer is eligible for the discount if payment is made.,AICPA,0,Purchase Invoice AICPA,None19a_None17_GE15_08,/None19a/None19a_None17_GE15_08,$.Purchase Invoice AICPA.Terms Discount Days,PurInvoiAicpa.TermsDscntDays,,,
3858,2,A,,Terms Due Days,Integer,0..1,INTEGER,The standard time period in days before a customer's payment is considered overdue.,AICPA,0,Purchase Invoice AICPA,None19a_None17_GE15_09,/None19a/None19a_None17_GE15_09,$.Purchase Invoice AICPA.Terms Due Days,PurInvoiAicpa.TermsDDays,,,
3859,2,A,,Grouping Code,Char,0..1,Char Long,The code that aggregates related invoices for consolidated processing or organizational purposes within an ERP system.,AICPA,0,Purchase Invoice AICPA,None19a_None17_GE15_10,/None19a/None19a_None17_GE15_10,$.Purchase Invoice AICPA.Grouping Code,PurInvoiAicpa.GrpCd,,,
3860,2,C,,(Transaction) Amounts AICPA,,1,,"A class that keeps track of money values in different currencies, including the main, report, local, and transaction currencies for clear financial understanding and analysis in various regions and economies.",AICPA,0,(Transaction) Amounts AICPA,None10b,/None19a/None10b,$.Purchase Invoice AICPA.(Transaction) Amounts AICPA,PurInvoiAicpa.TrnscAmntsAicpa,,,
3861,3,C,,(Functional) Amount,,0..1,,A class that specifies a value of money in a given currency.,AICPA,0,(Functional) Amount,GE05gx,/None19a/GE05gx,$.Purchase Invoice AICPA.(Transaction) Amounts AICPA.(Functional) Amount,PurInvoiAicpa.TrnscAmntsAicpa.FnctnAmt,,,
3862,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,AICPA,0,(Functional) Amount,GE05gx_01,/None19a/GE05gx_01,$.Purchase Invoice AICPA.(Transaction) Amounts AICPA.(Functional) Amount.Value,PurInvoiAicpa.TrnscAmntsAicpa.FnctnAmt.Val,,,
3863,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",AICPA,30,Currency,BS02gF,/None19a/BS02gF,$.Purchase Invoice AICPA.(Transaction) Amounts AICPA.(Functional) Amount.Currency,PurInvoiAicpa.TrnscAmntsAicpa.FnctnAmt.Cur,,,
3864,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,AICPA,30,Currency,BS02gF_01,/None19a/BS02gF_01,$.Purchase Invoice AICPA.(Transaction) Amounts AICPA.(Functional) Amount.Currency.Code,PurInvoiAicpa.TrnscAmntsAicpa.FnctnAmt.Cur.Cd,,,
3865,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,AICPA,0,(Local) Amount,GE05gy,/None19a/GE05gy,$.Purchase Invoice AICPA.(Transaction) Amounts AICPA.(Local) Amount,PurInvoiAicpa.TrnscAmntsAicpa.LclAmt,,,
3866,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,AICPA,0,(Local) Amount,GE05gy_01,/None19a/GE05gy_01,$.Purchase Invoice AICPA.(Transaction) Amounts AICPA.(Local) Amount.Value,PurInvoiAicpa.TrnscAmntsAicpa.LclAmt.Val,,,
3867,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",AICPA,30,Currency,BS02gG,/None19a/BS02gG,$.Purchase Invoice AICPA.(Transaction) Amounts AICPA.(Local) Amount.Currency,PurInvoiAicpa.TrnscAmntsAicpa.LclAmt.Cur,,,
3868,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,AICPA,30,Currency,BS02gG_01,/None19a/BS02gG_01,$.Purchase Invoice AICPA.(Transaction) Amounts AICPA.(Local) Amount.Currency.Code,PurInvoiAicpa.TrnscAmntsAicpa.LclAmt.Cur.Cd,,,
3869,3,C,,(Reporting) Amount,,0..1,,A class that specifies a value of money in a given currency.,AICPA,0,(Reporting) Amount,GE05gz,/None19a/GE05gz,$.Purchase Invoice AICPA.(Transaction) Amounts AICPA.(Reporting) Amount,PurInvoiAicpa.TrnscAmntsAicpa.ReprtAmt,,,
3870,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,AICPA,0,(Reporting) Amount,GE05gz_01,/None19a/GE05gz_01,$.Purchase Invoice AICPA.(Transaction) Amounts AICPA.(Reporting) Amount.Value,PurInvoiAicpa.TrnscAmntsAicpa.ReprtAmt.Val,,,
3871,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",AICPA,30,Currency,BS02gH,/None19a/BS02gH,$.Purchase Invoice AICPA.(Transaction) Amounts AICPA.(Reporting) Amount.Currency,PurInvoiAicpa.TrnscAmntsAicpa.ReprtAmt.Cur,,,
3872,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,AICPA,30,Currency,BS02gH_01,/None19a/BS02gH_01,$.Purchase Invoice AICPA.(Transaction) Amounts AICPA.(Reporting) Amount.Currency.Code,PurInvoiAicpa.TrnscAmntsAicpa.ReprtAmt.Cur.Cd,,,
3873,2,R,,(Business Unit) Business Segment,,1,,"The reference association to the Business Unit Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",AICPA,4,(Business Unit) Business Segment,BS05cZ,/None19a/BS05cZ,$.Purchase Invoice AICPA.(Business Unit) Business Segment,PurInvoiAicpa.BsnssUntBusSg,,,
3874,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,AICPA,4,(Business Unit) Business Segment,BS05cZ_01,/None19a/BS05cZ_01,$.Purchase Invoice AICPA.(Business Unit) Business Segment.Code,PurInvoiAicpa.BsnssUntBusSg.Cd,,,
3875,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",AICPA,4,(Business Unit) Business Segment,BS05cZ_03,/None19a/BS05cZ_03,$.Purchase Invoice AICPA.(Business Unit) Business Segment.Segment Reference Level,PurInvoiAicpa.BsnssUntBusSg.SgRefLevl,,,
3876,2,R,,Purchase Order,,1,,"The reference association to the Purchase Order class, which is a class representing a formal request to a vendor for the supply of goods or services within a specified period.",AICPA,108,Purchase Order,PR05e,/None19a/PR05e,$.Purchase Invoice AICPA.Purchase Order,PurInvoiAicpa.PurOrd,,,
3877,3,A,REF,ID,Identifier,1..1,Identifier Long,The reference identifier for an order.,AICPA,0,Purchase Order,PR05e_GE13_01,/None19a/PR05e_GE13_01,$.Purchase Invoice AICPA.Purchase Order.ID,PurInvoiAicpa.PurOrd.Id,,,
3878,2,R,,Accounting Period,,0..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",AICPA,22,Accounting Period,BS01x,/None19a/BS01x,$.Purchase Invoice AICPA.Accounting Period,PurInvoiAicpa.AccntPer,,,
3879,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",AICPA,22,Accounting Period,BS01x_01,/None19a/BS01x_01,$.Purchase Invoice AICPA.Accounting Period.Fiscal Year,PurInvoiAicpa.AccntPer.FiscYr,,,
3880,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,AICPA,22,Accounting Period,BS01x_02,/None19a/BS01x_02,$.Purchase Invoice AICPA.Accounting Period.ID,PurInvoiAicpa.AccntPer.Id,,,
3881,2,R,,Payment Term,,0..1,,"The reference association to the Payment Term class, which is a class details conditions related to sales or purchase agreements, including payment instruments, credit periods, and discount terms.",AICPA,34,Payment Term,BS26h,/None19a/BS26h,$.Purchase Invoice AICPA.Payment Term,PurInvoiAicpa.PayTerm,,,
3882,3,A,REF,Code,Identifier,1..1,PAYMENT TERM CODE,The unique code denoting the terms of payment.,AICPA,34,Payment Term,BS26h_01,/None19a/BS26h_01,$.Purchase Invoice AICPA.Payment Term.Code,PurInvoiAicpa.PayTerm.Cd,,,
3883,2,R,,Settlement Method,,0..1,,"The reference association to the Settlement Method class, which is a class describing various methodologies adopted by the business to settle transactions, which can range from cash payments to bank transfers.",AICPA,28,Settlement Method,BS27m,/None19a/BS27m,$.Purchase Invoice AICPA.Settlement Method,PurInvoiAicpa.SetlMethd,,,
3884,3,A,REF,Code,Identifier,1..1,Identifier Medium,The unique code describing how a transaction is settled.,AICPA,28,Settlement Method,BS27m_01,/None19a/BS27m_01,$.Purchase Invoice AICPA.Settlement Method.Code,PurInvoiAicpa.SetlMethd.Cd,,,
3885,2,C,,Activities AICPA,,0..1,,,AICPA,0,Activities AICPA,None09a,/None19a/None09a,$.Purchase Invoice AICPA.Activities AICPA,PurInvoiAicpa.ActsAicpa,,,
3886,3,C,,(Approved) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,AICPA,0,(Approved) Activity,GE03cc,/None19a/GE03cc,$.Purchase Invoice AICPA.Activities AICPA.(Approved) Activity,PurInvoiAicpa.ActsAicpa.ApprvAct,,,
3887,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",AICPA,0,(Approved) Activity,GE03cc_01,/None19a/GE03cc_01,$.Purchase Invoice AICPA.Activities AICPA.(Approved) Activity.Date,PurInvoiAicpa.ActsAicpa.ApprvAct.Dt,,,
3888,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,AICPA,0,(Approved) Activity,GE03cc_02,/None19a/GE03cc_02,$.Purchase Invoice AICPA.Activities AICPA.(Approved) Activity.Time,PurInvoiAicpa.ActsAicpa.ApprvAct.Tm,,,
3889,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",AICPA,10,User,BS17ce,/None19a/BS17ce,$.Purchase Invoice AICPA.Activities AICPA.(Approved) Activity.User,PurInvoiAicpa.ActsAicpa.ApprvAct.Usr,,,
3890,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",AICPA,10,User,BS17ce_01,/None19a/BS17ce_01,$.Purchase Invoice AICPA.Activities AICPA.(Approved) Activity.User.ID,PurInvoiAicpa.ActsAicpa.ApprvAct.Usr.Id,,,
3891,3,C,,(Created) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,AICPA,0,(Created) Activity,GE03cd,/None19a/GE03cd,$.Purchase Invoice AICPA.Activities AICPA.(Created) Activity,PurInvoiAicpa.ActsAicpa.CrtdAct,,,
3892,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",AICPA,0,(Created) Activity,GE03cd_01,/None19a/GE03cd_01,$.Purchase Invoice AICPA.Activities AICPA.(Created) Activity.Date,PurInvoiAicpa.ActsAicpa.CrtdAct.Dt,,,
