sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
1103,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Purchase,10,User,BS17g,/PR03a/BS17g,$.Purchase Contract.Activities.(Created) Activity.User,PurContr.Acts.CrtdAct.Usr,,,
1104,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Purchase,10,User,BS17g_01,/PR03a/BS17g_01,$.Purchase Contract.Activities.(Created) Activity.User.ID,PurContr.Acts.CrtdAct.Usr.Id,,,
1105,3,C,,(Last Modified) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Purchase,0,(Last Modified) Activity,GE03g,/PR03a/GE03g,$.Purchase Contract.Activities.(Last Modified) Activity,PurContr.Acts.LastMdfdAct,,,
1106,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Purchase,0,(Last Modified) Activity,GE03g_01,/PR03a/GE03g_01,$.Purchase Contract.Activities.(Last Modified) Activity.Date,PurContr.Acts.LastMdfdAct.Dt,,,
1107,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Purchase,0,(Last Modified) Activity,GE03g_02,/PR03a/GE03g_02,$.Purchase Contract.Activities.(Last Modified) Activity.Time,PurContr.Acts.LastMdfdAct.Tm,,,
1108,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Purchase,10,User,BS17h,/PR03a/BS17h,$.Purchase Contract.Activities.(Last Modified) Activity.User,PurContr.Acts.LastMdfdAct.Usr,,,
1109,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Purchase,10,User,BS17h_01,/PR03a/BS17h_01,$.Purchase Contract.Activities.(Last Modified) Activity.User.ID,PurContr.Acts.LastMdfdAct.Usr.Id,,,
1110,3,C,,(Posted) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Purchase,0,(Posted) Activity,GE03h,/PR03a/GE03h,$.Purchase Contract.Activities.(Posted) Activity,PurContr.Acts.PstdAct,,,
1111,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Purchase,0,(Posted) Activity,GE03h_01,/PR03a/GE03h_01,$.Purchase Contract.Activities.(Posted) Activity.Date,PurContr.Acts.PstdAct.Dt,,,
1112,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Purchase,0,(Posted) Activity,GE03h_02,/PR03a/GE03h_02,$.Purchase Contract.Activities.(Posted) Activity.Time,PurContr.Acts.PstdAct.Tm,,,
1113,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Purchase,10,User,BS17i,/PR03a/BS17i,$.Purchase Contract.Activities.(Posted) Activity.User,PurContr.Acts.PstdAct.Usr,,,
1114,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Purchase,10,User,BS17i_01,/PR03a/BS17i_01,$.Purchase Contract.Activities.(Posted) Activity.User.ID,PurContr.Acts.PstdAct.Usr.Id,,,
1115,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Purchase,4,Business Segment,BS05g,/PR03a/BS05g,$.Purchase Contract.Business Segment,PurContr.BusSg,,,
1116,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Purchase,4,Business Segment,BS05g_01,/PR03a/BS05g/BS05g_01,$.Purchase Contract.Business Segment.Code,PurContr.BusSg.Cd,,,
1117,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Purchase,4,Business Segment,BS05g_03,/PR03a/BS05g/BS05g_03,$.Purchase Contract.Business Segment.Segment Reference Level,PurContr.BusSg.SgRefLevl,,,
1118,2,C,,Purchase Contract Line,,0..*,,A class containing essential information about suppliers.,Purchase,106,Purchase Contract Line,PR04a,/PR03a/PR04a,$.Purchase Contract.Purchase Contract Line,PurContr.PurContrLn,,,
1119,3,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for a line item within a contract.,Purchase,0,Purchase Contract Line,PR04a_GE12_01,/PR03a/PR04a/PR04a_GE12_01,$.Purchase Contract.Purchase Contract Line.ID,PurContr.PurContrLn.Id,,,
1120,3,A,,Number,Char,0..1,Char Short,"The number for a specific line within a contract, enabling distinction and reference.",Purchase,0,Purchase Contract Line,PR04a_GE12_02,/PR03a/PR04a/PR04a_GE12_02,$.Purchase Contract.Purchase Contract Line.Number,PurContr.PurContrLn.Nr,,,
1121,3,A,,Due Date,Date,0..1,DATE,The final date by which delivery of products or materials is requested.,Purchase,0,Purchase Contract Line,PR04a_GE12_03,/PR03a/PR04a/PR04a_GE12_03,$.Purchase Contract.Purchase Contract Line.Due Date,PurContr.PurContrLn.DDt,,,
1122,3,A,,Status,Code,0..1,STATUS CODE,The current state of the contract line item's lifecycle.,Purchase,0,Purchase Contract Line,PR04a_GE12_04,/PR03a/PR04a/PR04a_GE12_04,$.Purchase Contract.Purchase Contract Line.Status,PurContr.PurContrLn.Stat,,,
1123,3,R,,(Settlement Organization) Business Segment,,0..1,,"The reference association to the Settlement Organization Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Purchase,4,(Settlement Organization) Business Segment,BS05h,/PR03a/PR04a/BS05h,$.Purchase Contract.Purchase Contract Line.(Settlement Organization) Business Segment,PurContr.PurContrLn.SettlOrgnzBusSg,,,
1124,4,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Purchase,4,(Settlement Organization) Business Segment,BS05h_01,/PR03a/PR04a/BS05h_01,$.Purchase Contract.Purchase Contract Line.(Settlement Organization) Business Segment.Code,PurContr.PurContrLn.SettlOrgnzBusSg.Cd,,,
1125,4,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Purchase,4,(Settlement Organization) Business Segment,BS05h_03,/PR03a/PR04a/BS05h_03,$.Purchase Contract.Purchase Contract Line.(Settlement Organization) Business Segment.Segment Reference Level,PurContr.PurContrLn.SettlOrgnzBusSg.SgRefLevl,,,
1126,3,R,,Inventory Product,,0..1,,"The reference association to the Inventory Product class, which is a class that describes an inventory item with all its essential attributes and tracking details.",Purchase,125,Inventory Product,IV06b,/PR03a/PR04a/IV06b,$.Purchase Contract.Purchase Contract Line.Inventory Product,PurContr.PurContrLn.InvPrdct,,,
1127,4,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for an inventory item.,Purchase,125,Inventory Product,IV06b_01,/PR03a/PR04a/IV06b_01,$.Purchase Contract.Purchase Contract Line.Inventory Product.ID,PurContr.PurContrLn.InvPrdct.Id,,,
1128,3,R,,(Receipt Organization) Business Segment,,0..1,,"The reference association to the Receipt Organization Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Purchase,4,(Receipt Organization) Business Segment,BS05i,/PR03a/PR04a/BS05i,$.Purchase Contract.Purchase Contract Line.(Receipt Organization) Business Segment,PurContr.PurContrLn.RecptOrgnzBusSg,,,
1129,4,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Purchase,4,(Receipt Organization) Business Segment,BS05i_01,/PR03a/PR04a/BS05i_01,$.Purchase Contract.Purchase Contract Line.(Receipt Organization) Business Segment.Code,PurContr.PurContrLn.RecptOrgnzBusSg.Cd,,,
1130,4,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Purchase,4,(Receipt Organization) Business Segment,BS05i_03,/PR03a/PR04a/BS05i_03,$.Purchase Contract.Purchase Contract Line.(Receipt Organization) Business Segment.Segment Reference Level,PurContr.PurContrLn.RecptOrgnzBusSg.SgRefLevl,,,
1131,3,C,,(Tax Exclude) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Tax Exclude) Amount,GE05a,/PR03a/PR04a/GE05a,$.Purchase Contract.Purchase Contract Line.(Tax Exclude) Amount,PurContr.PurContrLn.TaxExcldAmt,,,
1132,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Tax Exclude) Amount,GE05a_01,/PR03a/PR04a/GE05a_01,$.Purchase Contract.Purchase Contract Line.(Tax Exclude) Amount.Value,PurContr.PurContrLn.TaxExcldAmt.Val,,,
1133,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS02b,/PR03a/PR04a/BS02b,$.Purchase Contract.Purchase Contract Line.(Tax Exclude) Amount.Currency,PurContr.PurContrLn.TaxExcldAmt.Cur,,,
1134,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS02b_01,/PR03a/PR04a/BS02b_01,$.Purchase Contract.Purchase Contract Line.(Tax Exclude) Amount.Currency.Code,PurContr.PurContrLn.TaxExcldAmt.Cur.Cd,,,
1135,3,C,,(Tax Exclude Unit Price) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Tax Exclude Unit Price) Amount,GE05b,/PR03a/PR04a/GE05b,$.Purchase Contract.Purchase Contract Line.(Tax Exclude Unit Price) Amount,PurContr.PurContrLn.TaxExclUntPrcAmt,,,
1136,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Tax Exclude Unit Price) Amount,GE05b_01,/PR03a/PR04a/GE05b_01,$.Purchase Contract.Purchase Contract Line.(Tax Exclude Unit Price) Amount.Value,PurContr.PurContrLn.TaxExclUntPrcAmt.Val,,,
1137,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS02c,/PR03a/PR04a/BS02c,$.Purchase Contract.Purchase Contract Line.(Tax Exclude Unit Price) Amount.Currency,PurContr.PurContrLn.TaxExclUntPrcAmt.Cur,,,
1138,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS02c_01,/PR03a/PR04a/BS02c_01,$.Purchase Contract.Purchase Contract Line.(Tax Exclude Unit Price) Amount.Currency.Code,PurContr.PurContrLn.TaxExclUntPrcAmt.Cur.Cd,,,
1139,3,C,,(Tax Include) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Tax Include) Amount,GE05c,/PR03a/PR04a/GE05c,$.Purchase Contract.Purchase Contract Line.(Tax Include) Amount,PurContr.PurContrLn.TaxIncldAmt,,,
1140,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Tax Include) Amount,GE05c_01,/PR03a/PR04a/GE05c_01,$.Purchase Contract.Purchase Contract Line.(Tax Include) Amount.Value,PurContr.PurContrLn.TaxIncldAmt.Val,,,
1141,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS02d,/PR03a/PR04a/BS02d,$.Purchase Contract.Purchase Contract Line.(Tax Include) Amount.Currency,PurContr.PurContrLn.TaxIncldAmt.Cur,,,
1142,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS02d_01,/PR03a/PR04a/BS02d_01,$.Purchase Contract.Purchase Contract Line.(Tax Include) Amount.Currency.Code,PurContr.PurContrLn.TaxIncldAmt.Cur.Cd,,,
1143,3,C,,(Tax Include Unit Price) Amount,,0..1,,A class that specifies a value of money in a given currency.,Purchase,0,(Tax Include Unit Price) Amount,GE05d,/PR03a/PR04a/GE05d,$.Purchase Contract.Purchase Contract Line.(Tax Include Unit Price) Amount,PurContr.PurContrLn.TaxInclUntPrcAmt,,,
1144,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Purchase,0,(Tax Include Unit Price) Amount,GE05d_01,/PR03a/PR04a/GE05d_01,$.Purchase Contract.Purchase Contract Line.(Tax Include Unit Price) Amount.Value,PurContr.PurContrLn.TaxInclUntPrcAmt.Val,,,
1145,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Purchase,30,Currency,BS02e,/PR03a/PR04a/BS02e,$.Purchase Contract.Purchase Contract Line.(Tax Include Unit Price) Amount.Currency,PurContr.PurContrLn.TaxInclUntPrcAmt.Cur,,,
1146,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Purchase,30,Currency,BS02e_01,/PR03a/PR04a/BS02e_01,$.Purchase Contract.Purchase Contract Line.(Tax Include Unit Price) Amount.Currency.Code,PurContr.PurContrLn.TaxInclUntPrcAmt.Cur.Cd,,,
1147,3,C,,Quantity,,0..1,,"A class that measures the extent, size, or amount of items, including the unit of measurement.",Purchase,0,Quantity,GE07c,/PR03a/PR04a/GE07c,$.Purchase Contract.Purchase Contract Line.Quantity,PurContr.PurContrLn.Qt,,,
1148,4,A,,Value,Decimal,0..1,QUANTITY,The numerical amount of a specified item or resource.,Purchase,0,Quantity,GE07c_01,/PR03a/PR04a/GE07c_01,$.Purchase Contract.Purchase Contract Line.Quantity.Value,PurContr.PurContrLn.Qt.Val,,,
1149,4,R,,Measurement Unit,,0..1,,"The reference association to the Measurement Unit class, which is a class documents the units of measure utilized across various business documents and accounting ledgers.",Purchase,32,Measurement Unit,BS25d,/PR03a/PR04a/BS25d,$.Purchase Contract.Purchase Contract Line.Quantity.Measurement Unit,PurContr.PurContrLn.Qt.MeaUnt,,,
1150,5,A,REF,UOM Code,Identifier,1..1,MEASUREMENT UNIT CODE,The unique code for the unit of measure used in transactions.,Purchase,32,Measurement Unit,BS25d_01,/PR03a/PR04a/BS25d_01,$.Purchase Contract.Purchase Contract Line.Quantity.Measurement Unit.UOM Code,PurContr.PurContrLn.Qt.MeaUnt.UomCd,,,
1151,3,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Purchase,4,Business Segment,BS05j,/PR03a/PR04a/BS05j,$.Purchase Contract.Purchase Contract Line.Business Segment,PurContr.PurContrLn.BusSg,,,
1152,4,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Purchase,4,Business Segment,BS05j_01,/PR03a/PR04a/BS05j/BS05j_01,$.Purchase Contract.Purchase Contract Line.Business Segment.Code,PurContr.PurContrLn.BusSg.Cd,,,
1153,4,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Purchase,4,Business Segment,BS05j_03,/PR03a/PR04a/BS05j/BS05j_03,$.Purchase Contract.Purchase Contract Line.Business Segment.Segment Reference Level,PurContr.PurContrLn.BusSg.SgRefLevl,,,
1154,3,C,,Tax,,0..*,,"A class maintaining records of tax implications and obligations, essential for legal compliance and financial planning.",Purchase,0,Tax,GE10a,/PR03a/PR04a/GE10a,$.Purchase Contract.Purchase Contract Line.Tax,PurContr.PurContrLn.Tx,,,
1155,4,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Purchase,20,(Credit) Ledger Account,BS23a,/PR03a/PR04a/GE10a/BS23a,$.Purchase Contract.Purchase Contract Line.Tax.(Credit) Ledger Account,PurContr.PurContrLn.Tx.CrdtLedgrAcnt,,,
1156,5,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Purchase,20,(Credit) Ledger Account,BS23a_01,/PR03a/PR04a/GE10a/BS23a_01,$.Purchase Contract.Purchase Contract Line.Tax.(Credit) Ledger Account.Account Number,PurContr.PurContrLn.Tx.CrdtLedgrAcnt.AcntNr,,,
