ADD/CHG/DEP/WDR,Unique UN Assigned ID, ABIE/ BBIE/ ASBIE/ACC/BCC/ASCC/DT/CC/SC,"Dictionary Entry Name
(auto generated)","Definition
Mandatory",Working comments and instructions,Publication comments,Object Class Term Qualifier(s),Object Class Term,Property Term Qualifier(s),Property Term,Datatype Qualifier(s),Representation Term,Qualified Data Type UID,Associated Object Class Term Qualifier(s),Associated Object Class,Business Term(s),Usage Rule(s),Sequence Number,Occurrence Min,Occurrence Max,"Context Categories
Mandatory for BIE's",,,,,,,,,,,,,,,,,,,,,,,,"Facets
To restrict the set of values of Content Component or Supplementary Components",,,,,,,,,,,,,,,Example(s),BIE/CC/DT Version,Ref Library Version,Submitter Name,Ref Component UN ID,Ref CR ID,Unique submitter ID,CR Status Date,CR Status,Library Maintenance Comment,TDED,Submitted Definition,Submitter Comment,Submitted DEN,Submission Row Number,Unique CC/BIE ID,CR Storage Date,Publication Refs -- Source,Persistent Flag,,
,,CC,Code. Content,A character string used to represent the type of an accounting journal category.,,,Accounting Journal Category,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIFICASEU_AccountingJournalCategory_D11A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Accounting Journal Category,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AccountingE013,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Accounting Journal Category,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Accounting Journal Category,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D11A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Accounting Journal Category,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edificas.eu/index.php/eng/Download/Code-lists,,,,,,,,,,,,,,,,,,,,,,,
,UN02000139,DT,Accounting Journal_ Code. Type,A character string used to represent the type of an accounting journal.,,,,,,,Accounting Journal,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent the type of an accounting journal.,,,Accounting Journal,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIFICASEU_AccountingJournal_D11A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Accounting Journal,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AccountingE012,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Accounting Journal,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Accounting Journal,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D11A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Accounting Journal,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edificas.eu/index.php/eng/Download/Code-lists,,,,,,,,,,,,,,,,,,,,,,,
,UN02000174,DT,Accounting Period Function_ Code. Type,A character string used to represent the function of an accounting period.,,,,,,,Accounting Period Function,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D11A,,,
,,CC,Code. Content,A character string used to represent the function of an accounting period.,,,Accounting Period Function,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIFICASEU_AccountingPeriodFunctionType_D11A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Accounting Period Function,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AccountingE703,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Accounting Period Function,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Accounting Period Function,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D11A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Accounting Period Function,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edificas.eu/index.php/eng/Download/Code-lists,,,,,,,,,,,,,,,,,,,,,,,
,UN02000135,DT,Accounting Perquisite_ Code. Type,A character string used to represent the type of an accounting perquisite.,,,,,,,Accounting Perquisite,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent the type of an accounting perquisite.,,,Accounting Perquisite,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIFICASEU_AccountingPerquisite_D11A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Accounting Perquisite,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AccountingE021,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Accounting Perquisite,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Accounting Perquisite,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D11A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Accounting Perquisite,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edificas.eu/index.php/eng/Download/Code-lists,,,,,,,,,,,,,,,,,,,,,,,
,UN02000109,DT,Accounting Voucher Medium_ Code. Type,A character string used to represent a medium containing an accounting voucher.,,,,,,,Accounting Voucher Medium,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D08B,,,
,,CC,Code. Content,A character string used to represent a medium containing an accounting voucher.,,,Accounting Voucher Medium,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIFICASEU_AccountingVoucherMedium_D11A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Accounting Voucher Medium,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AccountingE101,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Accounting Voucher Medium,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Accounting Voucher Medium,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D11A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Accounting Voucher Medium,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edificas.eu/index.php/eng/Download/Code-lists,,,,,,,,,,,,,,,,,,,,,,,
,UN02000110,DT,Accounting_ Document_ Code. Type,A character string used to represent the type of an accounting document.,,,,,,,Accounting_ Document,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D08B,,,
,,CC,Code. Content,A character string used to represent the type of an accounting document.,,,Accounting_ Document,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIFICASEU_Document Name Code_Accounting_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Accounting_ Document,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001_Accounting,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Accounting_ Document,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Accounting_ Document,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Accounting_ Document,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edificas.eu/index.php/eng/Download/Code-lists,,,,,,,,,,,,,,,,,,,,,,,
,UN02000020,DT,Acknowledgement_ Code. Type,A character string used to represent a type of acknowledgment.,,,,,,,Acknowledgement,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1225,,,,,,,D07A,,,
,,CC,Code. Content,A character string used to represent a type of acknowledgment.,,,Acknowledgement,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_MessageFunctionCodeAcknowledgement_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Acknowledgement,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225_Acknowledgement,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Acknowledgement,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Acknowledgement,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code. Name. Text,,,,Acknowledgement,Code,,Name,,Text,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000163,DT,Additional Postponement_ Code. Type,A character string used to represent the type of additional postponement.,,,,,,,Additional Postponement,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent the type of additional postponement.,,,Additional Postponement,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIFICASEU_AdditionalPostponement_D11A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Additional Postponement,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AccountingE904,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Additional Postponement,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Additional Postponement,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D11A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Additional Postponement,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edificas.eu/index.php/eng/Download/Code-lists,,,,,,,,,,,,,,,,,,,,,,,
,UN02000158,DT,Address Format Type_ Code. Type,A character string used to represent the type of format address.,,,,,,,Address Format Type,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent the type of format address.,,,Address Format Type,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIFICASEU_AddressFormatType_D11A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Address Format Type,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AccountingE011,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Address Format Type,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Address Format Type,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D11A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Address Format Type,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edificas.eu/index.php/eng/Download/Code-lists,,,,,,,,,,,,,,,,,,,,,,,
,UN02000039,DT,Address Type_ Code. Type,A character string used to represent or replace an address type.,,,,,,,Address Type,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3131,,,,,,,D08A,,,
,,CC,Code. Content,A character string used to represent or replace an address type.,,,Address Type,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_AddressType_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Address Type,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3131,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Address Type,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Address Type,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code. Name. Text,,,,Address Type,Code,,Name,,Text,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000001,DT,Adjustment Reason_ Code. Type,A character string used to represent an adjustment reason.,,,,,,,Adjustment Reason,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,4465,,,,,,,D06B,,,
,,CC,Code. Content,A character string used to represent an adjustment reason.,,,Adjustment Reason,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_AdjustmentReasonDescriptionCode_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Adjustment Reason,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4465,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Adjustment Reason,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Adjustment Reason,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,UN02000142,DT,Air Flow_ Unit_ Measure. Type,The numeric value determined by a measurement of air flow.,,,,,,,Air Flow_ Unit,Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,6411,,,,,,,D10A,,,
,,CC,Measure. Content,The numeric value determined by a measurement of air flow.,,,Air Flow,Measure,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Measure Unit. Code,,,,Air Flow,Measure Unit,,Code,,Code,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_MeasurementUnitCommonCodeAirFlow_4.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Measure Unit. Code List Version. Identifier,,,,Air Flow,Measure Unit,,Code List Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
,UN02000134,DT,Allowance Charge Identification_ Code. Type,A character string used to identify a type of allowance or charge.,,,,,,,Allowance Charge Identification,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,5189,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to identify a type of allowance or charge.,,,Allowance Charge Identification,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_AllowanceChargeID_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Allowance Charge Identification,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5189,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Allowance Charge Identification,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Allowance Charge Identification,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Allowance Charge Identification,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000118,DT,Allowance Charge Reason_ Code. Type,A character string used to represent an allowance charge reason.,,,,,,,Allowance Charge Reason,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,4465,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent an allowance charge reason.,,,Allowance Charge Reason,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_AllowanceChargeReasonCode_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Allowance Charge Reason,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4465,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Allowance Charge Reason,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Allowance Charge Reason,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Allowance Charge Reason,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000111,DT,Alternate Currency Amount Type_ Code. Type,A character string used to represent the type of an alternate currency amount.,,,,,,,Alternate Currency Amount Type,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D08B,,,
,,CC,Code. Content,A character string used to represent the type of an alternate currency amount.,,,Alternate Currency Amount Type,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIFICASEU_AlternateCurrencyAmountType_D11A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Alternate Currency Amount Type,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AccountingE304,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Alternate Currency Amount Type,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Alternate Currency Amount Type,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D11A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Alternate Currency Amount Type,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edificas.eu/index.php/eng/Download/Code-lists,,,,,,,,,,,,,,,,,,,,,,,
,UN02000137,DT,Amortization Method_ Code. Type,A character string used to represent the type of an amortization method.,,,,,,,Amortization Method,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent the type of an amortization method.,,,Amortization Method,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIFICASEU_AmortizationMethod_D11A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Amortization Method,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AccountingE204,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Amortization Method,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Amortization Method,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D11A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Amortization Method,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edificas.eu/index.php/eng/Download/Code-lists,,,,,,,,,,,,,,,,,,,,,,,
,UN02000169,DT,Amount Weight Type_ Code. Type,A character string used to represent the type of amount weight.,,,,,,,Amount Weight Type,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent the type of amount weight.,,,Amount Weight Type,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIFICASEU_AmountWeightType_D11A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Amount Weight Type,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AccountingE702,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Amount Weight Type,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Amount Weight Type,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D11A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Amount Weight Type,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edificas.eu/index.php/eng/Download/Code-lists,,,,,,,,,,,,,,,,,,,,,,,
,UN02000119,DT,Automatic Data Capture Method_ Code. Type,A character string used to represent an automatic data capturing method.,,,,,,,Automatic Data Capture Method,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,7233,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent an automatic data capturing method.,,,Automatic Data Capture Method,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_AutomaticDataCaptureMethodCode_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Automatic Data Capture Method,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7233_AutomaticDataCaptureMethod,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Automatic Data Capture Method,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Automatic Data Capture Method,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Automatic Data Capture Method,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000002,DT,Billing_ Document_ Code. Type,A character string used to represent a type of billing document.,,,,,,,Billing_ Document,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1001,,,,,,,D06B,,,
